,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y
50,129,0.15308512283647305,0.14992839929959362,0.11941837491697731,0.1560953807485212,probeC,767871931,8.744401641141284,7.6944952264879145,6.106885835786719,6.1914023616777,0.99,0.0365966710761186,0.264760310297301,4,4
51,130,0.19243964807693859,0.15177223026390446,0.13143287488224373,0.16815395635265584,probeC,767871931,23.545992671239315,23.172862075969938,18.49852796859666,13.1305202149668,0.99,0.0402197199440319,0.148159702559801,4,5
52,134,0.17944676207640217,0.23265946519318587,0.07305828595073302,0.1909448131937531,probeC,767871931,2.951861943687557,2.0678448100751576,1.347317631665031,1.10546735714544,0.99,0.006973899738361,0.12349426898314,4,4
53,135,0.09271428080756557,0.07207485751862612,0.07353416170612181,0.19186798575012604,probeC,767871931,12.377462494910585,6.656510257972782,3.193490350016356,5.6056516285481,0.99,0.0384666204831461,0.073241340540409,4,3
54,142,0.14769976054812692,0.18781685187611047,0.07024956558174662,0.15454401765778633,probeC,767871931,1.5706724294528487,1.9784684135689623,1.4066077854105332,1.58743582427459,0.99,0.000166370878213372,0.0149722236024689,4,3
55,143,0.3998539602636343,0.3729006275166348,0.27910770283574343,0.36502483044828465,probeC,767871931,15.11478593128504,19.87202925045704,15.239614000654235,11.3782004414112,0.99,0.0146207558914428,0.118030488798938,4,4
56,144,0.22610788455846195,0.20900961656013037,0.19143644300459042,0.21688726540632342,probeC,767871931,2.629271195464938,2.096282754418038,1.9218187765783448,1.92716923625473,0.99,0.00206002892572342,0.0304761571586997,4,5
57,146,0.39852402914776547,0.43188861408282986,0.36088362521472406,0.4081128849916599,probeC,767871931,3.4639356071283163,2.7706682916920577,1.717369970559372,1.58119479566933,0.99,0.000399350916786738,0.105634540114964,4,5
58,150,0.14134834637359084,0.1558819375807377,0.07377935228293149,0.2030036671859145,probeC,767871931,6.11982836919415,4.527726995734309,1.445453058554138,2.21969228668859,0.99,0.0493955194971435,0.176124976685169,4,4
59,162,0.09176910531499816,0.09838908632011381,0.15178542378939266,0.11565548524513936,probeC,767871931,10.528046603401298,9.638431850497664,10.565914295060518,7.1139673159882,0.99,0.0493128673570225,0.337717160652424,4,5
60,165,0.3880320770223974,0.3183532443100554,0.21826686275202706,0.3544063612161052,probeC,767871931,2.5775940367690815,2.000812512695511,1.091756624141315,1.06520265646631,0.99,0.00242775663491244,0.0665034494793212,5,4
61,166,0.1368437932840133,0.29847720750898016,0.17863632019999495,0.2686349838568186,probeC,767871931,19.682733565097564,16.65244769449523,5.863591756624142,6.1916036851811,0.99,0.0420947271455988,0.297220870111737,4,4
62,172,0.0683938526079734,0.3673975791064476,0.24447258126293217,0.28618388751632984,probeC,767871931,5.905289861881049,13.164736949014829,12.236261040235524,8.39871325290746,0.99,0.0892330881585299,0.186671740808559,4,5
63,174,0.054878703087009484,0.02933294015918404,0.014742957702195737,0.10147403379884419,probeC,767871931,11.636756553603309,6.240097501523462,2.680323846908734,5.61390589218732,0.99,0.0789804534667759,0.377102104355228,3,3
64,176,0.06847252331397358,0.11140870000030138,0.07143736362785906,0.08478606930530616,probeC,767871931,2.8093582636474683,2.732073938655292,2.316404972194962,1.5871338390195,0.99,0.0428543142926563,0.299558433979924,5,5
65,177,0.16632179164749045,0.0,0.08665585193148603,0.12206696890248214,probeC,767871931,4.185849854364371,3.3577087141986595,1.7459928034020282,2.46198512302524,0.99,0.0583362794013305,0.267655557518143,5,5
66,180,0.19620351079642062,0.17839353994869545,0.06379048768784076,0.19264671018662125,probeC,767871931,26.840803031726647,22.00284379443429,15.495175008177952,12.0092489628048,0.99,0.00932774198114639,0.0449984185219301,5,5
0,2,0.13193805218270188,0.10729565938413592,0.0653596719408331,0.1036577565698733,probeD,767871931,2.377149300009396,2.0637822465976035,2.383873078181223,1.86929072986113,0.99,0.0599738335902198,0.0971779936277225,1,2
1,3,0.303430839902077,0.3702755724005284,0.171303836192927,0.3063896269113333,probeD,767871931,2.305114472736384,2.327848872638635,1.559944389924763,1.62337380724127,0.96,0.00418372717705916,0.157483384430461,4,1
2,5,0.22325666627701563,0.28907964852006945,0.14155612731703268,0.31023006706187767,probeD,767871931,7.1752951861943695,4.9035141174080845,1.6355904481517827,3.00747437458594,0.99,0.0244287296271059,0.129311439378513,3,2
3,6,0.27167125136081405,0.1128939428784689,0.040093823370272855,0.16904157753879542,probeD,767871931,6.025869898838048,5.592118626853545,4.726856395158652,5.13385549346512,0.99,0.0827504503733213,0.124540640719998,4,5
