,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,wf_duration,layer,rf_area,mod_idx_dg,run_mod_dg,run_pval_dg,pref_ori_dg,pref_tf_dg,c50_dg,lifetime_sparseness_dg
3,32,0.2604479737937738,0.23590353792278015,0.05776499793956895,0.21711124574560445,probeE,821695405,1.3953077253327273,1.6041896361631756,1.581765659127739,2.47353834325631,0.99,0.0275257109825283,0.363777924776475,6,4,RS,0.673031825795645,L56,1300.0,0.0878294920211924,0.439977901988821,6.281409539846381e-09,0.0,2.0,0.021835294117647,0.0339677495864433
4,34,0.37112719697350266,0.4140458573458431,0.3321173615907148,0.3982565250802198,probeE,821695405,4.054600095966866,3.520764424843808,1.4267596702599872,2.95081368601841,0.99,1.34427075569806e-05,0.00866498950119385,4,3,FS,0.302177554438861,L56,800.0,1.2705113814894935,-0.0122005323868676,0.87420071140396,0.0,2.0,1.0315450980392158,0.1029095720069366
5,40,0.11282575736680042,0.08411391594447244,0.028968858915112427,0.14537761332340132,probeE,821695405,10.639694926383312,7.545020213156929,5.626012823222715,10.1012880536251,0.99,0.0642631100518739,0.0277286914383561,4,1,RS,0.439530988274707,L56,600.0,3.160627689145585,-0.2022160664819944,0.0810054127947376,0.0,2.0,0.646486274509804,0.1371386640221235
6,46,0.1337924021491696,0.11196581201545948,0.0,0.08835307079691077,probeE,821695405,3.0961941561229387,2.916207276736494,3.727189459592757,3.5458478122119,0.99,0.0044483811163302,0.0120016630912474,4,4,RS,0.549413735343384,L56,200.0,0.977850598759605,-0.955030487804878,3.299583076580746e-05,135.0,2.0,0.0817333333333333,0.345579636925103
7,48,0.2660276134592725,0.4268639181390639,0.025240277304324897,0.3120952213454958,probeE,821695405,12.09940146980832,14.7170158030136,11.836820968082858,9.42452731875952,0.99,0.0205463379188508,0.0666810024861936,4,2,RS,0.535678391959799,L56,1700.0,0.2161493196454797,0.1472376484105707,6.006267387385746e-05,45.0,2.0,0.1587450980392157,0.0850915051453954
8,49,0.26350454640418236,0.3141076467231508,0.0,0.23528408378247284,probeE,821695405,8.923655832512564,9.24108783535465,8.884661452828858,9.99641228239812,0.99,0.0520493700792646,0.253689549639132,5,3,RS,0.549413735343384,L56,800.0,1.3247847116327969,-0.0981522736207573,0.3082619248615484,90.0,2.0,0.7363333333333335,0.3406232006357648
9,50,0.2708749107451751,0.27448443714012694,0.10770127495336781,0.2514067999819299,probeE,821695405,2.6807586433315658,1.9184123484013234,2.2652011554991898,1.59064941311941,0.99,0.00189993893962247,0.0894589784472349,1,1,RS,0.549413735343384,L56,1000.0,0.0665096798591474,0.279462463941462,6.94900548289711e-05,0.0,2.0,0.013278431372549,0.3926219040118704
10,52,0.14733987555890582,0.1646246862654897,0.0,0.13959023442544105,probeE,821695405,4.422052175669874,3.5446527012127897,3.145917001338688,3.97893844905402,0.99,0.0012658341195761,0.0714839324921814,2,4,RS,0.645561139028476,L56,1300.0,1.5223974724633138,0.3434763379035825,2.77689171280928e-07,135.0,2.0,0.2699843137254902,0.0948921867191446
11,56,0.3654413762208602,0.40633679859240346,0.23663841171826744,0.39747700102586314,probeE,821695405,6.495441573856605,7.227122381477399,2.501233002184175,3.31848277650975,0.99,0.00518315655937134,0.0274051683613834,5,3,FS,0.384589614740369,L56,500.0,2.715002716946164,0.1702986279257466,0.4343005112452425,90.0,2.0,0.0817333333333333,0.2341535075650488
12,57,0.44729502224873396,0.3060521258420245,0.0,0.27160115001406016,probeE,821695405,5.063514912745916,5.507166482910695,6.189670964559994,5.57290926375739,0.99,0.000414671317491397,0.0352253792076494,5,2,RS,0.645561139028476,L56,1800.0,1.3194376986411256,0.417562724014337,6.283351494634702e-05,90.0,2.0,0.0646196078431372,0.0224189902557536
13,64,0.15764443739334466,0.15660570640447202,0.1440455901457222,0.1590808329724372,probeE,821695405,3.0128545091799888,2.6681367144432198,2.2158810681321777,2.40217853346754,0.99,0.0193854769195483,0.392249420237277,5,3,RS,0.65929648241206,L56,600.0,1.182982590111589,0.3842987356659806,0.0002005011071775,135.0,2.0,0.3213254901960785,0.380894511374588
14,68,0.2519909557531468,0.23010443583829804,0.0,0.18772782346532604,probeE,821695405,16.59469151703412,16.26975376699743,15.32445571760727,13.8204526394001,0.99,0.0601704849467427,0.0946046759965191,3,3,FS,0.260971524288107,L4,800.0,0.8606439383998509,0.5002559144676979,2.6041077321643917e-16,135.0,2.0,0.0517843137254902,0.2100230498591988
0,0,0.20776879768274048,0.09906953137375189,0.010447394842857638,0.23429036170543754,probeB,821695405,9.426219158017021,5.069827269386256,4.128795885295568,7.26073454530122,0.99,0.0201544582820941,0.135246271758033,6,3,FS,0.398324958123953,L56,300.0,0.7347858889105636,0.4457018272425249,4.0386772682487814e-08,0.0,2.0,0.6079803921568628,0.0029736611089141
1,1,0.2698467502752754,0.09777662466405805,0.04989553403967959,0.29548502466754634,probeB,821695405,19.82473419703513,14.169423006247705,10.822236313675756,16.2821260085103,0.99,0.00194017969007099,0.0328715166494922,5,6,FS,0.315912897822446,L56,900.0,1.0387197564866093,0.6363174868609652,5.6073958042567535e-12,0.0,2.0,0.0346705882352941,0.005642822638119
2,5,0.1785377733309968,0.2506693696474597,0.09526798866780939,0.18949551005011997,probeB,821695405,8.947647549056747,7.001102535832415,9.990840555203269,7.55664327100001,0.99,0.0131596663413047,0.021801215826014,7,4,FS,0.192294807370184,L56,600.0,0.9207967024603934,-0.1905487804878049,0.2604600707395147,135.0,2.0,0.0774549019607843,0.3713366904755215
3,7,0.3952362690793154,0.30733292298708853,0.1743874008863866,0.35498288194632377,probeB,821695405,5.31100840972801,3.9103270856302834,2.8957937011202706,2.30365949448778,0.99,0.00801645118496922,0.142173298528177,4,3,RS,0.645561139028476,L56,2000.0,0.6765201647044513,-0.3250666858914282,0.0162642027218974,90.0,2.0,0.4924627450980393,0.483770016087473
4,10,0.19006176392956428,0.21699132659063736,0.06728681810608428,0.18882157945921169,probeB,821695405,2.7817763972018086,3.9103270856302834,3.727189459592757,2.23662710968663,0.99,0.0150738364099239,0.180987544800264,6,4,RS,0.645561139028476,L56,900.0,0.7074423945443059,0.2885939279877172,0.1154464270291847,45.0,2.0,0.1330745098039216,0.2150970096142532
5,13,0.4250739834848469,0.5096938908139718,0.17412640793540396,0.4501301145144264,probeB,821695405,10.075258226633332,9.268651231165014,4.963714507151413,6.35297917214562,0.99,0.019454993435455,0.139269501612164,3,6,RS,0.782914572864322,L56,600.0,1.0844676410999614,-0.7163461538461539,1.602152236317238e-06,135.0,2.0,0.2614274509803922,0.3192153458012879
6,29,0.07553542510127136,0.06862027903927628,0.03933847354464397,0.07251999454576699,probeB,821695405,3.053261610728086,3.0374862183020954,2.1559923906150917,1.93729631028927,0.99,1.34446447428864e-05,0.0904638408717887,7,6,RS,0.631825795644891,L56,2300.0,1.9913244306197424,0.4130368750379685,1.3132634634312926e-06,0.0,2.0,0.3769450980392158,0.0271049422219642
7,39,0.3286258212844843,0.3911789425565238,0.205141176686284,0.378972367942347,probeB,821695405,49.31181655175897,43.55567805953694,28.503487634749522,37.7257456467096,0.99,0.00634765746420834,0.00583138388367215,5,6,FS,0.302177554438861,L56,2100.0,0.5698272723633957,0.3394460808966161,2.410018040510304e-08,90.0,2.0,0.2913764705882353,0.0239211538022367
8,40,0.2481467478987986,0.24743061827617358,0.1547804014127862,0.23406724209747595,probeB,821695405,3.8954971336212343,3.1955163542815144,4.093567251461988,6.79060200865527,0.99,0.000531186716055643,0.00245430942768759,3,5,RS,0.590619765494137,L56,400.0,0.3508788009290341,0.2479831932773109,6.184187614352337e-08,45.0,2.0,0.1031254901960784,0.3718560282824611
9,41,0.5720563316856153,0.5630260088408632,0.031208242957514166,0.5648584395185952,probeB,821695405,50.022728994620806,44.834619625137826,26.470795462551962,36.5852892620521,0.99,0.0242623076213445,0.00589057806579963,5,6,FS,0.274706867671692,L56,1700.0,0.0963707489531131,0.3746498599439775,0.5483847804888344,45.0,2.0,0.1758588235294118,0.4837809626049402
10,42,0.3306740364944306,0.3664313815693797,0.04506545728491444,0.31496372083898255,probeB,821695405,13.430310377048768,10.567805953693496,10.117663637004156,10.6623764508938,0.99,0.000243265390334437,0.00630490275503145,3,4,RS,0.521943048576214,L56,500.0,0.8663385652388269,0.2413110145668285,0.0033786261040054,45.0,2.0,0.6122588235294119,0.062771780942355
11,43,0.16710776315758535,0.35853815452572485,0.324486904243654,0.2497579217824936,probeB,821695405,2.606258049852262,2.9051819184123486,2.1313323469315857,2.66227268825133,0.99,0.000594045188763755,0.0,4,4,RS,0.535678391959799,L56,1000.0,0.6415327715987147,0.2007168458781362,0.0725996553379949,90.0,2.0,0.0303921568627451,0.0330588075423845
12,44,0.3711625371063919,0.3127554641653691,0.0,0.2273953753311749,probeB,821695405,20.7174785968634,23.849687614847486,28.189952793630663,16.3592233159543,0.99,0.00335690109141524,0.0616015130245493,6,5,FS,0.192294807370184,L56,900.0,5.9681728448810345,0.1448412698412698,0.3000353480010738,45.0,2.0,0.0774549019607843,0.0661672336353543
13,45,0.3111564072681906,0.24142194679418766,0.06955001482288654,0.2813176651337205,probeB,821695405,11.377124529636085,9.16207276736494,7.591770591136475,7.78874038714336,0.99,0.000187230988705895,0.00186556942004471,6,5,RS,0.590619765494137,L56,500.0,0.4896230276789057,-0.1409938458712226,0.6347257080914908,45.0,2.0,0.1373529411764706,0.0758118826303667
14,49,0.3044582820409411,0.19727790349206503,0.12403145526434181,0.32944697192618816,probeB,821695405,19.880293961663764,15.158030135979422,10.019023462270132,16.0693535438411,0.99,0.000425364118149291,0.00116873968635222,5,6,RS,0.576884422110553,L56,600.0,1.2385583993312346,0.4420338983050847,1.2767710725941424e-08,135.0,2.0,0.2015294117647059,0.0555630203690433
15,50,0.16005843653703095,0.13898962427256334,0.012924021433511745,0.16366478423659298,probeB,821695405,17.926863146197945,16.420433664094084,13.203691960825758,12.9387600050196,0.99,0.000292616689811443,0.00247874577184392,7,6,RS,0.50820770519263,L56,700.0,0.8320979648791536,0.1718172305545866,0.0021605865281379,0.0,2.0,0.0303921568627451,0.0138282069553637
16,53,0.2243505521769114,0.13877842760690434,0.0,0.17907029711704722,probeB,821695405,3.727555117811956,3.0264608599779494,2.617487493834989,3.37174908534344,0.99,0.0560816734025131,0.082957208185838,7,6,RS,0.590619765494137,L56,1000.0,0.2249658061142927,0.4221400608960417,1.0084964432871759e-11,135.0,2.0,0.2058078431372549,0.0344590566040739
17,56,0.282311241648112,0.19744856650296647,0.0,0.2186296439298852,probeB,821695405,8.121827411167514,7.058066887173834,6.062847882759106,7.40285125301778,0.99,3.51840929438226e-06,0.00275350938592344,2,4,RS,0.576884422110553,L56,1300.0,1.6794028260803406,-0.4099825208778404,0.0005960589375892,45.0,2.0,0.637929411764706,0.1245344086054232
18,59,0.19273323899150752,0.19368964815679288,0.12771670889056577,0.22705004333923656,probeB,821695405,10.423769477485669,7.170158030135981,5.312477982103854,4.66207216815249,0.99,0.000770737713910745,0.0,5,5,RS,0.549413735343384,L56,900.0,1.4510272682184908,0.1469118069520252,0.2164209976259001,135.0,2.0,0.5823098039215687,0.110732930093649
19,67,0.15660711199166027,0.12866803156444762,0.0,0.11912654961439506,probeB,821695405,15.659014571810998,15.918779860345463,12.544916508137813,8.92044028910162,0.99,2.92214995226998e-06,0.0,6,5,RS,0.50820770519263,L56,1500.0,0.7839321035331439,0.4672019017290484,1.1900983421454548e-07,135.0,2.0,0.1715803921568627,0.0232413100722203
20,72,0.3317903341134242,0.28616082689122757,0.12608316594706148,0.2890408196823727,probeB,821695405,2.6782331994848096,2.561558250643146,2.3955471006834355,2.97217165642364,0.99,0.00028539747593645,0.0,3,1,RS,0.727973199329983,L56,600.0,1.1364452677644086,0.4147935327587178,0.0280709223942921,0.0,2.0,0.3855019607843138,0.1252920836121485
21,74,0.261296372655133,0.29831526781174145,0.18205771676503116,0.3141526104980675,probeB,821695405,17.426825264540245,13.031973539140024,9.980271965053195,12.3269133575628,0.99,0.000119426273404014,0.00223438721967873,5,6,RS,0.549413735343383,L56,700.0,3.201517344773104,0.4257752489331436,2.5060718734627223e-08,135.0,2.0,0.436843137254902,0.1490171526083518
22,75,0.08722903825691042,0.1283446930247334,0.0,0.08544890876126346,probeB,821695405,3.765436775513297,3.660418963616318,4.428239272880997,5.10221123532284,0.99,0.0600840304240326,0.120277900565095,7,7,RS,0.631825795644891,L56,1100.0,0.6236004890793918,0.0410660408984243,0.6353810920085663,135.0,2.0,0.0731764705882353,0.1582927165824753
23,76,0.1839223090016279,0.19969433461477543,0.1333806458332844,0.24388836670479225,probeB,821695405,14.419021643053767,13.232267548695335,5.502712604805185,8.22364569453945,0.99,0.00316915386700409,0.00780951151707938,6,6,FS,0.315912897822446,L4,500.0,2.4403889343526246,0.6539790854306983,3.992858998681586e-07,0.0,2.0,0.6978274509803923,0.203640243038775
24,81,0.311197628193681,0.2279847537156691,0.11593840356740288,0.24418333650911217,probeB,821695405,2.5355456221430916,2.7471517824329292,3.9279926724441623,3.92773541213262,0.99,0.000756238584673977,0.00978138062015313,7,4,RS,0.727973199329983,L4,400.0,0.7282516440062803,0.2428160919540231,0.2069411424698759,45.0,2.0,0.013278431372549,0.249840069684241
25,83,0.09306382147448425,0.15690469622178338,0.13835157304483867,0.1869798157665215,probeB,821695405,10.03232568123848,8.965453877251012,3.783555273726485,5.39791866256878,0.99,0.00706608622000763,0.0673248333908403,4,7,RS,0.425795644891122,L4,1100.0,1.460010753329542,0.0834507042253522,0.2398296115130332,45.0,2.0,0.432564705882353,0.0982313443228392
26,87,0.2549537032879686,0.17987178527758932,0.0,0.18429338624028513,probeB,821695405,1.7854887996565398,1.2918044836457185,1.8142746424293665,1.5228227958581,0.99,0.00173512256377168,0.0,6,4,RS,0.700502512562814,L23,500.0,2.4379806547602496,0.6746062992125984,5.87840885785415e-10,0.0,2.0,0.6037019607843138,0.0633381265400084
27,90,0.18972478800222592,0.19626896834304433,0.1878824448876027,0.24164491256979312,probeB,821695405,10.20405586281789,10.099228224917312,4.114704431762136,5.03719183505025,0.99,5.17078989771785e-06,0.0252753137899511,6,6,FS,0.384589614740369,L23,800.0,0.599321926716173,0.0547858942065491,0.5271128231681694,0.0,2.0,0.5908666666666668,0.0429909032883543
28,93,0.13151016827259956,0.07952907531698643,0.010062277518341812,0.09403592722909675,probeB,821695405,1.6933100992499432,1.8008085262771043,1.7085887409286267,1.94041643630855,0.99,0.0457513675933643,0.420808028621104,5,4,RS,0.673031825795645,L23,200.0,1.0136334333593668,0.6454633516306103,6.894263162222219e-15,135.0,2.0,0.5609176470588236,0.3458483040830241
29,95,0.21761857948696392,0.18372764219896084,0.05780649985983995,0.28433646351170283,probeB,821695405,21.273076243149735,14.235575156192578,7.560064820686254,16.206840387142,0.99,0.00294857202852299,0.0107718220303005,1,5,FS,0.247236180904523,L23,1900.0,0.7824894897285636,0.215645371577575,0.1153079558072162,135.0,2.0,0.021835294117647,0.1735953809705758
30,108,0.17266330611311936,0.1696852796827782,0.161722541559515,0.18690025433171217,probeB,821695405,38.26678788797131,41.51414920984933,30.148664834777705,28.7761170819438,0.99,0.00267113987523689,0.0077903387525558,2,6,FS,0.247236180904523,L23,1000.0,2.398433983589185,0.4305642388246327,2.417630251678415e-05,0.0,2.0,0.6037019607843138,0.0779746763562174
0,0,0.3560495156682551,0.29452686200694195,0.10718297532522576,0.32828577287523253,probeA,821695405,3.7060888451145293,2.916207276736494,1.7720002818290705,3.12131190273155,0.99,0.0164411190525541,0.0116163178189119,7,3,RS,0.700502512562814,L56,1000.0,0.8732746562786242,0.3309019930141771,2.2077140067354637e-07,90.0,2.0,0.3084901960784314,0.1598610894681375
1,4,0.3561152054643869,0.3342581654364009,0.1900879969763021,0.3623871471031344,probeA,821695405,7.268227390963962,6.260565968393974,1.7966603255125766,4.30091255731732,0.99,0.0014694259349147,0.0713786593146789,2,6,RS,0.755443886097152,L56,1000.0,0.3363262272068801,0.1637644296615144,0.0055456660035075,135.0,2.0,0.1673019607843137,0.2044007955913857
2,5,0.3152155898409254,0.11370103496327669,0.01956693969064103,0.2612662375806571,probeA,821695405,4.276839154481401,2.377802278574054,1.574719932361023,1.8268712868077,0.99,0.00200036361385192,0.0339099322988837,3,2,RS,0.727973199329983,L56,500.0,0.8338760090676206,0.6274421738154053,0.1070297589654302,0.0,2.0,0.0731764705882353,0.351272664683309
3,6,0.12708521023591582,0.08394344756840147,0.02492765117619673,0.09893708815198302,probeA,821695405,2.1781953178271083,2.5450202131569277,1.8107517790460086,3.49975033799115,0.99,0.0363742674635462,0.190958559169817,2,1,RS,0.810385259631491,L56,500.0,1.3531414409174765,-0.0254521753299658,0.6973950926561294,0.0,2.0,0.1116823529411764,0.3516328386297519
4,7,0.324773149797155,0.568468177335762,0.2732660202400975,0.4386663600581361,probeA,821695405,2.6024698840821276,3.5042263873575896,2.3180441062495594,2.79339902451991,0.99,0.0188314687314664,0.319079974882931,2,4,RS,0.824120603015075,L56,2200.0,0.907089141150287,0.1012813522355506,0.0422553916753628,45.0,2.0,0.3256039215686275,0.0362203098370445
5,9,0.28217232554740274,0.2565848420808057,0.025599583254241963,0.24538335265919997,probeA,821695405,20.19092355481476,21.46453509739067,17.107024589586416,17.0922323176117,0.99,0.0805847243153153,0.0157537454704365,2,4,FS,0.247236180904523,L56,3000.0,0.6929997488956781,0.3579498484430973,4.4892663716777776e-05,135.0,2.0,0.2528705882352942,0.0921043294978505
6,12,0.060849390490013255,0.05556008794094207,0.030309897063463542,0.06224486755951715,probeA,821695405,1.938278152385282,2.635060639470783,2.9662509687874303,1.97130191303045,0.99,0.0348192199430094,0.3688916949458,5,3,RS,0.645561139028476,L56,300.0,0.0393989321589819,0.5898869648869649,1.0130902710709228e-12,0.0,2.0,0.1459098039215686,0.3392194385143749
7,17,0.1657617695109696,0.18660848733299548,0.12347979498237857,0.2147327815704026,probeA,821695405,15.71457433643963,9.908122013965455,9.275699288381595,11.0223213724958,0.99,0.036822274775305,0.0850797082536255,7,4,RS,0.50820770519263,L56,1200.0,2.0525670989576725,0.2310597120604201,0.0815202380432027,135.0,2.0,0.9074705882352944,0.0494903617744016
8,20,0.4053748438776285,0.2843461173653466,0.07776631681753236,0.3796731677446632,probeA,821695405,4.78445336767937,3.3664094083057705,1.4972169379271472,2.37379534457383,0.99,0.0120508375769192,0.24101136430722,7,4,RS,0.673031825795645,L56,200.0,3.872696629088279,0.6404765495400391,1.178375319776426e-09,135.0,2.0,0.2571490196078432,0.0206879506003411
9,26,0.17329023168757712,0.16747374833908593,0.20456436132524605,0.21124133058538658,probeA,821695405,9.130742227946563,11.1135611907387,18.297752413161415,11.8651520791086,0.99,2.19517437894836e-06,0.00187574151178178,2,4,FS,0.1785594639866,L56,1500.0,0.0206744864039943,0.234372647900045,0.003179830044732,0.0,2.0,0.0860117647058823,0.0566045169839276
10,28,0.4265190164843492,0.33436039303387427,0.08218646379237052,0.398704775601299,probeA,821695405,13.273732858549891,8.131201764057334,6.362291270344536,9.64152432639837,0.99,0.00529037476032361,0.0194792128255973,6,7,FS,0.302177554438861,L56,1600.0,0.53509299278364,0.1358318405732199,0.0116392078027277,90.0,2.0,0.1886941176470588,0.0090502994749697
11,37,0.43559818612178436,0.383574663154684,0.009404438380751357,0.40750720725404904,probeA,821695405,18.59863120943506,10.090040426313857,8.32100331149158,14.5719933764148,0.99,0.00614954529053134,0.0250497127607938,3,6,FS,0.260971524288107,L56,800.0,0.3968610145018709,-0.6027027027027027,0.0062441768163954,0.0,2.0,0.1758588235294118,0.1735786988491816
12,43,0.20067330599587985,0.1728622448222973,0.028874304973485553,0.21155795670627126,probeA,821695405,13.60204055862818,11.617052554208014,9.11012470936377,14.5049614620843,0.99,0.00313903101927828,0.010399594435595,1,5,RS,0.563149078726968,L56,1300.0,0.4854926414896995,0.2958955903790088,2.454199497019052e-12,45.0,2.0,0.2485921568627451,0.069770636995053
13,45,0.24691588375936863,0.1960396155379035,0.0,0.21899488607902345,probeA,821695405,10.37831148824406,8.421536199926498,7.415627421968575,5.77561467258956,0.99,4.50966335583252e-06,0.00452360981013195,3,6,RS,0.590619765494137,L56,800.0,0.0323560026243168,-0.0314935411551189,0.5649749424312211,45.0,2.0,0.1673019607843137,0.0375132249242058
14,47,0.41494150236174043,0.4238090836064209,0.05906589289420836,0.3650579881687514,probeA,821695405,54.237694774856685,67.29327453142228,56.362291270344535,58.1711205739209,0.99,0.00126192515327932,0.00681158089098978,5,3,FS,0.274706867671692,L56,500.0,0.7193455586382059,0.2670529801324503,3.299111976708497e-07,0.0,2.0,0.0688980392156863,0.0994211916695728
15,48,0.17545547566083206,0.24276771929052082,0.05607472233898762,0.17808447355511833,probeA,821695405,9.130742227946563,9.305402425578832,9.184104840414289,9.83205197478838,0.99,0.000129397859490798,0.000780482612347863,5,4,RS,0.549413735343384,L56,1000.0,1.0472452901694955,0.478101911798309,7.608002091156758e-09,135.0,2.0,1.0443803921568628,0.0828405246139647
16,50,0.43225151454010247,0.3507695953506119,0.0,0.3248487408976576,probeA,821695405,26.585347374801124,36.67585446527013,36.11639540618614,29.4938410084048,0.99,7.36801337381946e-05,0.000954072942011085,5,3,FS,0.302177554438861,L56,2500.0,0.4478213594531492,0.4688125220666117,0.0044818351330618,45.0,2.0,1.065772549019608,0.0491126387295269
17,61,0.14053664472624994,0.19659813849956725,0.08482413756554615,0.15450388462322956,probeA,821695405,2.1845089274439986,1.640940830576994,1.5852885225110969,3.47780896062769,0.99,0.00584233980687865,0.0623792457721055,4,3,RS,0.741708542713568,L56,1000.0,1.0895294550692642,0.2978412595357896,0.0002232282607428,0.0,2.0,,0.0658911282783419
18,64,0.20987915343154304,0.2355837956192123,0.1473436249985096,0.22247471172674524,probeA,821695405,6.856580043942723,5.981256890848953,4.607905305432255,4.02272004799351,0.99,6.4747428445531e-06,0.0303057684345031,2,3,RS,0.576884422110553,L56,700.0,0.2025264992505561,0.1107014848950333,0.3264060314095709,90.0,2.0,0.1159607843137255,0.3502419065321053
19,65,0.3202376962780782,0.18241477982511053,0.0513311238260183,0.29150564361922393,probeA,821695405,14.987246508573882,11.758544652701215,9.328542239131966,10.6925968209239,0.99,0.0257781543224965,0.052792857274839,5,3,RS,0.618090452261306,L56,1700.0,0.8442756031812101,0.3303194058688564,1.0081147853632135e-06,45.0,2.0,0.2400352941176471,0.0168071401003425
20,67,0.24024284688634653,0.3652873841372175,0.18426006432600367,0.29988720266134844,probeA,821695405,2.5608000606106525,4.073869900771776,2.8922708377369126,2.19313125114538,0.99,0.0265025725413603,0.0470590950549139,2,3,RS,0.521943048576214,L56,1300.0,1.9801381771252096,0.2121670702179176,0.0538753554381009,45.0,2.0,0.2400352941176471,0.5082856735578402
21,68,0.23421757112229144,0.21991468339488915,0.06149276197239499,0.22204653719777784,probeA,821695405,20.87153067151552,18.509739066519664,16.409497639681533,17.735477009033,0.99,0.00255454788690426,0.283444839333448,6,7,RS,0.590619765494137,L56,800.0,0.3482704186521251,0.4062499999999999,0.2569876012156614,45.0,2.0,0.1330745098039216,0.1518319079294688
22,69,0.3266187407079486,0.42279682230894755,0.21710086648226623,0.3585205185979294,probeA,821695405,2.240068692072632,3.256155825064315,4.946100190234622,3.43714695854129,0.99,0.000900933435303104,0.00957958334467172,5,3,RS,0.590619765494137,L56,400.0,0.8997839729606273,-0.0382615806998073,0.7547851307368791,0.0,2.0,0.5138549019607844,0.1194710031266877
23,74,0.19756112591974234,0.29153234770459174,0.005360481183820665,0.21186690807003875,probeA,821695405,9.99318130161376,9.494671076809997,7.979285563305854,7.33536478727519,0.99,3.5507542708129e-06,0.0,5,3,RS,0.65929648241206,L56,600.0,4.2432655721179176,0.3439153439153439,0.4883936652690036,45.0,2.0,,0.0892614554616465
24,76,0.18114952465568163,0.24041733321939757,0.1913973918168414,0.20405651702090402,probeA,821695405,4.266737379094376,3.5097390665196624,4.466990770097936,6.11459888800294,0.99,0.00101553937006213,0.00706290983323423,6,5,RS,0.549413735343384,L56,1000.0,0.1676436271030399,0.158187647450245,0.0395798820169684,0.0,2.0,0.009,0.0090592654379452
25,77,0.5242227453428493,0.5289293921571228,0.29870170099032417,0.49515900765734033,probeA,821695405,3.7225042301184437,4.171260565968394,3.8152610441767068,2.2523125809147,0.99,0.00101311214667396,0.2007834936359,5,3,RS,0.700502512562814,L56,300.0,0.3290851555371926,0.0542255363683935,0.3015235235294105,0.0,2.0,0.1673019607843137,0.4864964904445455
26,80,0.17787756258081164,0.13706081395809394,0.07037469758909562,0.21723811259954875,probeA,821695405,18.89410813950552,16.234840132304303,11.1287254280279,13.798408851573,0.99,4.07373914044902e-05,0.0,7,4,FS,0.398324958123953,L56,800.0,4.250492951054718,-0.06950521709862,0.223011946844396,135.0,2.0,0.1287960784313725,0.0355300815866437
27,81,0.11875375420598515,0.1361777503665987,0.03750333172114133,0.11701529707446641,probeA,821695405,2.242594135919388,2.2693862550532895,1.6275628831113929,1.43232908834557,0.99,0.000657216536492579,0.0,4,5,RS,0.769179229480737,L56,700.0,0.4629100892798692,0.2685231728159243,0.0379658964164785,45.0,2.0,1.0358235294117648,0.1958492732964112
28,84,0.17727859028873166,0.11135177546020078,0.05366506596283216,0.1365954547255434,probeA,821695405,4.918301891557442,5.393237780227858,5.587261326005777,6.12748189856497,0.99,0.0530181198814134,0.220039986115338,5,3,RS,0.755443886097153,L56,1500.0,0.1377995158962371,0.1363725896744764,0.0034954911153834,0.0,2.0,0.1031254901960784,0.0567382521136571
29,87,0.16086907857479943,0.11528919404115427,0.0,0.1322719176878123,probeA,821695405,25.69639114074299,24.737228959941202,18.121609243993518,19.4186222092581,0.99,0.00414016922925799,0.00670285069222553,5,3,FS,0.302177554438861,L56,500.0,0.083192651422319,0.4898281651194944,0.0332615500661619,0.0,2.0,0.3897803921568628,0.59446005770303
30,89,0.5139985914133592,0.5681754733603048,0.34179228107719634,0.5142335535100311,probeA,821695405,2.1579917670530597,3.5630282984196993,3.276262946522934,2.42089885194125,0.98,0.00073251155792513,0.0128735485338881,6,1,RS,0.714237855946399,L56,700.0,1.259409474835646,-0.1979166666666666,0.0734875562688101,0.0,2.0,0.0646196078431372,0.3876783310012826
31,106,0.3701962513387645,0.39332560293398455,0.27412267115943817,0.3826457163313742,probeA,821695405,44.12076672475188,47.79125321572952,33.58345663355175,39.9270665932478,0.99,0.000210044681219492,0.00224807276879662,5,5,FS,0.288442211055276,L23,400.0,0.6624743804353821,0.3010752688172043,0.094073664866991,90.0,2.0,0.1159607843137255,0.0368364754371122
32,108,0.7646068046685409,0.6289636872489209,0.3026652684378547,0.7147374373784097,probeA,821695405,6.205015531479658,5.21683204704153,1.7367716479954907,1.76849514519851,0.99,0.00208157539706125,0.0964947779454056,7,3,RS,0.65929648241206,L23,400.0,0.0963620227858429,0.6010125997757108,5.936234924644731e-07,90.0,2.0,0.3598313725490197,0.0698024962343163
0,3,0.6051645887858084,0.06509314667071837,0.08243189020872588,0.328810708295046,probeC,829720705,21.490793760135475,13.348814862267778,24.531947862546716,19.8032711018598,0.99,0.00010640791673495,0.000860448250121078,2,6,FS,0.192294807370184,nan,500.0,0.9678697617200211,0.7293086660175268,3.052319071065132e-13,45.0,2.0,0.3683882352941177,0.0092036912121612
1,6,0.2138399338367309,0.03817330614511614,0.06123442360553601,0.10757341642770266,probeC,829720705,3.7556866290667474,2.773329062566731,4.433506517181661,3.69266935760547,0.99,0.00772871471299413,0.0989859100428382,4,2,RS,0.590619765494137,nan,200.0,0.6325610306440013,-0.7147147147147147,2.36452321113326e-06,0.0,2.0,0.3341607843137255,0.0161586475292575
