unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,stimulus,total_rate,wf_duration,label,cluster_name,n_sources
54.0,0.0,0.027707396579943123,[0.10312549],['RS'],0.0,['L4'],[0.40261236],0.0,[7.28454325],0.0,[135.],[2.],0.0,[1700.],[1],[5],[0.55150355],[1.16425513e-05],766640955.0,0.08148175126722952,[28.05737765],[1.64824121],7,unexplained,0
58.0,0.0,0.024301089002432396,[0.26142745],['RS'],0.04054944360224442,['L4'],[0.21621252],0.0,[0.4671179],0.0,[45.],[2.],0.0,[100.],[3],[5],[-0.26991367],[0.00625333],766640955.0,0.04446024993465307,[6.18630424],[0.79664992],9,unexplained,0
59.0,0.0,0.014260754579717427,[0.10740392],['RS'],0.02888704047324553,['L4'],[0.01006612],0.0,[2.56679136],0.0,[0.],[2.],0.0,[800.],[3],[6],[-0.05247071],[0.68043797],766640955.0,0.04271418824777484,[4.98690831],[0.70050251],9,unexplained,0
60.0,0.0,0.021392325049179983,[1.04865882],['RS'],0.08905659184579065,['L4'],[0.22851948],0.0,[3.5682632],0.019425424219758812,[135.],[2.],0.0,[400.],[1],[5],[0.48863402],[6.03803226e-11],766640955.0,0.06305770747790637,[4.04059125],[0.68676717],4,unexplained,0
64.0,0.0,0.07054460370546334,[0.61653725],['FS'],0.0,['L4'],[0.15654743],0.0,[0.03598231],0.0,[0.],[2.],0.0,[400.],[3],[6],[0.6964604],[1.68435898e-10],766640955.0,0.07628563382834855,[18.59940941],[0.28844221],7,unexplained,0
67.0,0.0,0.015144657784643023,[0.03039216],['RS'],0.0,['L4'],[0.02326481],0.0,[1.10637654],0.0,[135.],[2.],0.0,[1000.],[5],[5],[0.06986341],[0.03305692],766640955.0,0.023942216148551788,[14.28350181],[0.65929648],9,unexplained,0
69.0,0.010156739195930409,0.06981058149137243,[0.15446667],['RS'],0.12898005194828205,['L4'],[0.20594487],0.0,[5.43479658],0.05313529237997121,[0.],[2.],0.0,[400.],[3],[6],[-0.10379464],[0.64906721],766640955.0,0.05423138581566458,[3.30083796],[0.49447236],2,unexplained,0
99.0,0.0,0.04226489048165285,[0.5951451],['FS'],0.09207120554101803,['L23'],[0.1824623],0.0,[4.55769842],0.03248308338138426,[0.],[2.],0.0,[300.],[4],[6],[-0.2402968],[0.18265853],766640955.0,0.03178143254668,[6.55301867],[0.27470687],4,unexplained,0
104.0,0.0254329469851003,0.031223580828873932,[0.05178431],['FS'],0.03229290264401572,['L23'],[0.14057018],0.0,[0.02134016],0.05699180575303218,[0.],[2.],0.0,[700.],[4],[5],[0.3088411],[0.22098241],766640955.0,0.039037009481814634,[4.4914613],[0.28844221],2,unexplained,0
112.0,0.025517914355966776,0.0384480817963657,[0.12879608],['RS'],0.06786316254864892,['L23'],[0.1240491],0.3333333333333333,[9.89154511],0.04714000038466666,[90.],[2.],0.0,[800.],[4],[5],[-0.20869265],[0.33854917],766640955.0,0.02700549064997524,[2.89362682],[0.74170854],2,unexplained,0
116.0,0.0,0.01690886028075054,[0.12879608],['RS'],0.060032020203701,['L23'],[0.37962598],0.0,[1.04273807],0.008947408526142819,[135.],[2.],0.0,[500.],[4],[5],[0.37987988],[0.00245334],766640955.0,0.04653486859955027,[2.19273812],[0.68676717],4,unexplained,0
117.0,0.0,0.035544325973420145,[0.08601176],['RS'],0.0,['L23'],[0.01818558],0.0,[0.04438639],0.0,[135.],[2.],0.0,[700.],[7],[4],[0.27164686],[6.93077061e-10],766640955.0,0.02702842653044828,[7.46526546],[0.56314908],7,unexplained,0
2.0,0.012816564952154663,0.0931844605276659,[0.03894902],['RS'],0.13866304861727594,['L56'],[0.03424825],0.0,[0.50448213],0.030617463264954136,[90.],[2.],0.16666666666666666,[300.],[4],[7],[0.68304576],[3.82861879e-06],766640955.0,0.036481128695239715,[8.68047557],[0.83785595],2,unexplained,0
4.0,0.006115172972591387,0.03364368063804586,[0.35555294],['RS'],0.0330532809413969,['L56'],[0.01419536],0.0,[0.67956818],0.006481545007319745,[135.],[2.],0.16666666666666666,[900.],[7],[2],[-0.83293508],[1.12966512e-15],766640955.0,0.016539718397065716,[5.15471135],[0.8241206],2,unexplained,0
7.0,0.0,0.050313793540018546,[0.18441569],['RS'],0.2275980907928184,['L56'],[0.16625125],0.3333333333333333,[0.73839016],0.016625122037152006,[90.],[2.],0.16666666666666666,[1800.],[4],[3],[0.67024026],[1.7680096e-06],766640955.0,0.20272535033258987,[4.74454187],[0.61809045],5,stimulus1,1
12.0,0.0,0.058920018092134874,[0.08601176],['RS'],0.0,['L56'],[0.3640149],0.0,[0.09548679],0.0,[0.],[2.],0.16666666666666666,[2100.],[1],[7],[0.56769411],[0.02534375],766640955.0,0.06667342012162965,[4.41199959],[0.70050251],7,unexplained,0
13.0,0.008040652961141736,0.08287542788630493,[0.22292157],['RS'],0.124011677510896,['L56'],[0.15276116],0.3333333333333333,[0.2411754],0.04858089411131359,[135.],[2.],0.16666666666666666,[800.],[4],[4],[0.10893707],[0.02110324],766640955.0,0.04797096989698189,[8.91784547],[0.48073702],2,unexplained,0
24.0,0.0,0.11135827502861322,[0.56091765],['FS'],0.22308655245039394,['L56'],[0.17583197],0.3333333333333333,[0.20519053],0.13656429031159206,[90.],[2.],0.16666666666666666,[1000.],[3],[7],[0.4100593],[4.72182587e-05],766640955.0,0.2635399195866156,[5.78337947],[0.34338358],3,multi-source2,3
45.0,0.0,0.0523555658039069,[0.53952549],['FS'],0.03503595060149789,['L56'],[0.08721942],0.0,[0.39107697],0.06706706888083462,[90.],[2.],0.16666666666666666,[700.],[1],[6],[0.50169587],[5.64902552e-06],766640955.0,0.06387927588028208,[25.13356588],[0.26097152],4,unexplained,0
46.0,0.012259335076407484,0.04926339353318907,[0.11596078],['RS'],0.2556808114959833,['L56'],[0.13702013],0.0,[0.07050638],0.0866010806907656,[90.],[2.],0.16666666666666666,[800.],[3],[7],[0.51522286],[3.49012784e-13],766640955.0,0.2135194993175405,[9.22294791],[0.59061977],8,stimulus2,1
48.0,0.0,0.08133326024615742,[0.12451765],['RS'],0.0,['L56'],[0.02998418],0.0,[0.53731273],0.0,[0.],[2.],0.16666666666666666,[2400.],[2],[7],[0.20322581],[0.00011267],766640955.0,0.16894347482933736,[32.63229227],[0.76917923],5,stimulus1,1
53.0,0.0,0.035840799178883075,[0.36838824],['RS'],0.1584794625589629,['L56'],[0.52709418],0.0,[1.82050274],0.04198959958697317,[135.],[2.],0.16666666666666666,[300.],[2],[6],[-0.10550799],[0.56955312],766640955.0,0.1071188466843473,[2.17386764],[0.67303183],5,stimulus1,1
56.0,0.01669233359617277,0.007745155426057204,[0.63365098],['RS'],0.06685220940495931,['L4'],[0.36344538],0.0,[0.91564709],0.02023655198376393,[45.],[2.],0.16666666666666666,[400.],[5],[5],[0.2186626],[0.22707735],766640955.0,0.0752041612830718,[1.74258275],[0.70050251],2,unexplained,0
58.0,0.0,0.06619806448564262,[1.04438039],['RS'],0.21520843273361484,['L4'],[0.18048663],0.0,[0.61285327],0.024469033029971277,[0.],[2.],0.16666666666666666,[300.],[4],[4],[0.68077084],[6.27533746e-06],766640955.0,0.20143968781555613,[3.42365538],[0.70050251],5,stimulus1,1
61.0,0.009582581806859359,0.015071963281516432,[0.38978039],['RS'],0.11898105980514455,['L4'],[0.46743805],0.0,[10.02458364],0.011672403642042273,[90.],[2.],0.16666666666666666,[1500.],[5],[7],[0.3384818],[0.00574366],766640955.0,0.11123726128586979,[1.32068248],[0.6318258],8,stimulus2,1
62.0,0.0,0.029797257337020454,[1.05721569],['RS'],0.21473996045294613,['L4'],[0.24214575],0.0,[0.72307022],0.054635202329209355,[90.],[2.],0.16666666666666666,[900.],[2],[4],[0.41355847],[0.10722094],766640955.0,0.1649329345218139,[2.98727014],[0.71423786],8,stimulus2,1
65.0,0.017233990145877853,0.04583410573399589,[0.27854118],['RS'],0.10325725469145733,['L4'],[0.09778639],0.3333333333333333,[1.51257767],0.0,[135.],[2.],0.16666666666666666,[700.],[5],[6],[0.74875156],[4.90423088e-08],766640955.0,0.052760320895596166,[1.89008463],[1.15376884],2,unexplained,0
66.0,0.0,0.027438403826048608,[0.03467059],['RS'],0.0,['L4'],[0.05040873],0.0,[0.75563425],0.07223271807734384,[135.],[2.],0.16666666666666666,[500.],[5],[6],[0.43181818],[1.97029401e-05],766640955.0,0.03449386426493319,[11.20575675],[1.78559464],4,unexplained,0
67.0,0.0,0.01725316324021131,[0.02183529],['RS'],0.022476655657223364,['L4'],[0.09008154],0.0,[0.032941],0.0,[135.],[2.],0.16666666666666666,[300.],[5],[6],[0.43162393],[0.00013937],766640955.0,0.02847058575711201,[2.56139161],[1.37353434],9,unexplained,0
70.0,0.015644656444756277,0.044183681552822596,[0.04750588],['RS'],0.2791184129219707,['L4'],[0.20806805],0.6666666666666666,[1.09303341],0.03252337639094616,[135.],[2.],0.16666666666666666,[300.],[5],[6],[0.52457551],[0.00029106],766640955.0,0.26862074547657383,[2.15724053],[0.67303183],8,stimulus2,1
5.0,0.013050482437710297,0.04149664755381295,[0.45823529],['RS'],0.07058653238066845,['L56'],[0.30559582],0.3333333333333333,[1.8154275],0.023307821059449306,[0.],[2.],0.3333333333333333,[500.],[3],[7],[-0.86153846],[1.1473004e-05],766640955.0,0.08135330039163338,[4.13043777],[0.83785595],2,unexplained,0
19.0,0.006202688914387622,0.011850121063492591,[0.41972941],['RS'],0.05830379442490421,['L56'],[0.22625482],0.0,[1.25746478],0.012139587754738113,[0.],[2.],0.3333333333333333,[700.],[3],[3],[0.89654726],[1.13094077e-10],766640955.0,0.013009375636504773,[2.57341411],[0.6318258],2,unexplained,0
23.0,0.049522987939931595,0.05929257723582173,[0.15446667],['FS'],0.1826024448160544,['L56'],[0.03337092],0.0,[0.20241615],0.09994825250833587,[0.],[2.],0.3333333333333333,[1300.],[4],[6],[0.2562823],[1.71985008e-08],766640955.0,0.029433395554143992,[19.75126948],[0.30217755],2,unexplained,0
28.0,0.0,0.05589307225871758,[0.15446667],['FS'],0.0,['L56'],[0.04831236],0.0,[0.61992972],0.0,[135.],[2.],0.3333333333333333,[500.],[3],[7],[0.38857844],[1.11762643e-08],766640955.0,0.07027484818604395,[28.64397183],[0.27470687],7,unexplained,0
30.0,0.0,0.0,[1.03582353],['RS'],0.026531127808463183,['L56'],[0.09578833],0.0,[0.58734146],0.006358466884885927,[90.],[2.],0.3333333333333333,[400.],[1],[7],[0.26870402],[0.00718608],766640955.0,0.011503425428491832,[4.16828209],[0.67303183],9,unexplained,0
32.0,0.08718346187085084,0.1022173080976716,[0.59942353],['FS'],0.31766574084085564,['L56'],[0.25242753],0.6666666666666666,[3.94349476],0.15777198865636363,[90.],[2.],0.3333333333333333,[600.],[2],[7],[0.44220062],[0.03104292],766640955.0,0.05404506673616401,[12.35326496],[0.23350084],1,multi-source1,2
41.0,0.020259672345154068,0.07468622106890514,[0.24859216],['FS'],0.23069139086649218,['L56'],[0.05677115],0.3333333333333333,[1.0240854],0.09963231460363511,[0.],[2.],0.3333333333333333,[1100.],[1],[7],[0.01599661],[0.85309044],766640955.0,0.24991720669995413,[4.17481049],[0.27470687],8,stimulus2,1
42.0,0.0,0.018974691951289247,[0.22292157],['FS'],0.11336280640599576,['L56'],[0.26874383],0.0,[4.04241981],0.06589789001040951,[135.],[2.],0.3333333333333333,[800.],[2],[7],[-0.35731143],[4.02412428e-05],766640955.0,0.08363948026878151,[38.40321742],[0.21976549],4,unexplained,0
50.0,0.0,0.06062645559456126,[0.99303922],['RS'],0.19507759726219012,['L56'],[0.12449743],0.0,[0.41393339],0.09453393935236523,[45.],[2.],0.3333333333333333,[1000.],[7],[7],[0.62091954],[0.00054619],766640955.0,0.15201877817602985,[10.23357473],[0.57688442],8,stimulus2,1
51.0,0.03301919071650983,0.030449893319786002,[0.45823529],['RS'],0.14031011081709105,['L56'],[0.10063519],0.3333333333333333,[2.09101315],0.05284474398550185,[0.],[2.],0.3333333333333333,[800.],[1],[7],[-0.00468227],[0.96689905],766640955.0,0.0457036258356069,[5.28402664],[0.56314908],2,unexplained,0
53.0,0.0,0.009526698038396009,[0.23575686],['RS'],0.02575012634318181,['L56'],[0.0443388],0.0,[4.45247825],0.030923043287099872,[135.],[2.],0.3333333333333333,[1900.],[5],[6],[0.42511867],[4.3266512e-06],766640955.0,0.011902741393602211,[3.22982443],[0.57688442],4,unexplained,0
56.0,0.0,0.029452059923596695,[0.10312549],['RS'],0.08762471523607138,['L56'],[0.08255685],0.3333333333333333,[0.22173846],0.029627012977598576,[0.],[2.],0.3333333333333333,[500.],[1],[6],[0.58774915],[1.46979455e-14],766640955.0,0.038640820592554005,[3.1510756],[0.57688442],4,unexplained,0
57.0,0.020587803913691305,0.07140963579987285,[0.23147843],['RS'],0.20410402642552966,['L56'],[0.28970285],0.3333333333333333,[0.12487756],0.13182934685736059,[45.],[2.],0.3333333333333333,[1400.],[1],[6],[0.14774115],[0.45638781],766640955.0,0.14059924987363526,[8.15244287],[0.54941374],1,multi-source1,2
58.0,0.0,0.03352411988737103,[0.3769451],['RS'],0.02025781374878697,['L4'],[0.10612597],0.3333333333333333,[1.91289903],0.007733310423403905,[0.],[2.],0.3333333333333333,[1300.],[2],[7],[0.27544585],[0.00039419],766640955.0,0.03934899496635293,[4.63914302],[0.74170854],7,unexplained,0
60.0,0.0,0.02192539295322693,[0.60370196],['FS'],0.0,['L4'],[0.4746314],0.0,[0.65126255],0.0,[45.],[2.],0.3333333333333333,[700.],[3],[7],[0.60007589],[1.91188001e-05],766640955.0,0.059003793456563126,[13.80981245],[0.26097152],9,unexplained,0
63.0,0.013787932444190187,0.03953534948483199,[0.35555294],['FS'],0.16913537943007675,['L4'],[0.13747727],0.3333333333333333,[4.17630875],0.07843813224698552,[135.],[2.],0.3333333333333333,[900.],[1],[7],[0.31690171],[8.45607598e-06],766640955.0,0.16816468499797382,[5.34706651],[0.32964824],8,stimulus2,1
64.0,0.0,0.007322365201901837,[0.04322745],['RS'],0.07963868625787966,['L4'],[0.2505806],0.3333333333333333,[5.52225464],0.0,[90.],[2.],0.3333333333333333,[400.],[4],[7],[-0.25367647],[0.22939578],766640955.0,0.0866879213617385,[1.23774404],[0.71423786],9,unexplained,0
65.0,0.0,0.07767677591682118,[0.27854118],['RS'],0.15520840146004378,['L4'],[0.21110601],0.3333333333333333,[4.34007054],0.06998823830146914,[135.],[2.],0.3333333333333333,[800.],[2],[7],[-0.10780549],[0.10801012],766640955.0,0.14641854451864816,[12.91746163],[0.4120603],8,stimulus2,1
68.0,0.0,0.0,[0.34271765],['RS'],0.03059136438740635,['L4'],[0.13559768],0.0,[5.93895829],0.006655107048025433,[90.],[2.],0.3333333333333333,[1000.],[3],[7],[0.48851711],[0.00092357],766640955.0,0.01934988458266369,[1.00598581],[0.6318258],9,unexplained,0
69.0,0.0,0.017483019599844683,[0.03039216],['RS'],0.07920074078855426,['L4'],[0.18819409],0.3333333333333333,[0.97763903],0.0737950972201746,[90.],[2.],0.3333333333333333,[700.],[1],[7],[-0.96962273],[0.00090199],766640955.0,0.06647964786717338,[4.5671266],[0.64556114],4,unexplained,0
72.0,0.009801475470928156,0.008345497989345163,[0.44112157],['RS'],0.030062121160121212,['L4'],[0.21733003],0.3333333333333333,[0.2229182],0.00698199726486437,[135.],[2.],0.3333333333333333,[700.],[2],[7],[0.53497285],[0.06600692],766640955.0,0.010392821894278615,[1.32200122],[1.31859296],2,unexplained,0
3.0,0.022052295786604347,0.05771513446620831,[0.11168235],['RS'],0.10124945028006174,['L56'],[0.24778651],0.0,[0.40083577],0.005888764396561652,[135.],[2.],0.5,[600.],[7],[4],[-0.72556391],[2.14340581e-07],766640955.0,0.03910109705974385,[6.12435137],[0.90653266],2,unexplained,0
15.0,0.0,0.05733309611904378,[0.03894902],['RS'],0.2617987168752718,['L56'],[0.44936327],0.0,[0.75750996],0.02227911046297093,[0.],[2.],0.5,[1100.],[6],[3],[-0.18343905],[0.04087024],766640955.0,0.275464512140222,[7.41952434],[0.86532663],8,stimulus2,1
26.0,0.037999208315182845,0.10518487605923785,[0.2272],['RS'],0.1591192616122947,['L56'],[0.27174188],0.0,[0.84260964],0.030380004371264247,[0.],[2.],0.5,[700.],[7],[5],[0.42765219],[2.97969744e-07],766640955.0,0.06034193223535837,[3.11373983],[0.7279732],9,unexplained,1
33.0,0.0,0.006679270646562574,[0.17158039],['RS'],0.04362082063920605,['L56'],[0.19059279],0.0,[0.76303162],0.010684857030075845,[135.],[2.],0.5,[1000.],[3],[2],[0.20763533],[0.00016093],766640955.0,0.027679996394503182,[2.37552083],[0.64556114],9,unexplained,0
34.0,0.01703645756997545,0.11314232682723728,[0.72777647],['FS'],0.3094101550308201,['L56'],[0.23434769],0.3333333333333333,[0.68971733],0.2766093255380714,[90.],[2.],0.5,[1200.],[7],[5],[-0.48110042],[0.00322109],766640955.0,0.1570641406189594,[11.67858999],[0.28844221],3,multi-source2,3
59.0,0.0,0.07401660827572124,[0.09456863],['RS'],0.21147608876868898,['L56'],[0.16727827],0.6666666666666666,[0.95242404],0.0,[90.],[2.],0.5,[1400.],[7],[2],[-0.00748663],[0.97045012],766640955.0,0.2873862420647912,[3.32866693],[0.61809045],8,stimulus2,1
66.0,0.0,0.010611349404241488,[0.01755686],['RS'],0.04617740730501811,['L56'],[0.08685937],0.3333333333333333,[0.86565269],0.0,[90.],[2.],0.5,[3600.],[6],[6],[0.29347826],[0.01511021],766640955.0,0.03155521876667289,[1.29833515],[0.71423786],9,unexplained,0
68.0,0.0,0.045145779725412914,[0.1587451],['RS'],0.0,['L56'],[0.61275773],0.3333333333333333,[0.40705205],0.0,[45.],[2.],0.5,[0.],[3],[3],[-0.71440673],[8.10468374e-07],766640955.0,0.030235948846275628,[10.12105704],[0.57688442],7,unexplained,0
69.0,0.027365162373100983,0.06060741071502469,[nan],['RS'],0.13999020702083337,['L56'],[0.60907116],0.0,[0.51008922],0.0156873430468643,[135.],[2.],0.5,[800.],[1],[6],[0.23276817],[1.8079452e-13],766640955.0,0.04234067217755359,[8.88270154],[0.70050251],2,unexplained,0
70.0,0.0,0.053606931524476466,[0.90319216],['RS'],0.0,['L56'],[0.0857977],0.0,[0.58144488],0.0,[135.],[2.],0.5,[2100.],[7],[5],[0.30896],[0.0001038],766640955.0,0.0701103959801646,[20.17285185],[0.64556114],7,unexplained,0
75.0,0.06327913086091178,0.11133985346422282,[0.25287059],['FS'],0.27685988146720053,['L56'],[0.12937109],0.0,[0.03283671],0.1647867239144186,[0.],[2.],0.5,[900.],[7],[3],[0.1934953],[0.00056217],766640955.0,0.31196871915259505,[30.47996823],[0.32964824],3,multi-source2,3
81.0,0.0,0.04484128375400711,[0.25287059],['RS'],0.2753133763808895,['L56'],[0.11378697],0.0,[0.04531506],0.06105960238439891,[135.],[2.],0.5,[1000.],[3],[4],[0.39995256],[0.00029994],766640955.0,0.25807355502211793,[5.69674131],[0.60435511],8,stimulus2,1
83.0,0.0,0.029975573388403332,[0.45823529],['RS'],0.0,['L56'],[0.46499454],0.3333333333333333,[0.52983705],0.0,[135.],[2.],0.5,[1900.],[5],[3],[0.27838941],[0.00028355],766640955.0,0.03244057557658668,[12.06998785],[0.60435511],7,unexplained,0
87.0,0.0,0.02488325652723855,[0.05606275],['RS'],0.019365330300455952,['L56'],[0.11905401],0.0,[0.02604115],0.0,[45.],[2.],0.5,[1500.],[6],[4],[0.25991379],[0.18497277],766640955.0,0.10860998712685463,[4.98035163],[0.60435511],5,stimulus1,1
88.0,0.0,0.009834665122425168,[0.35555294],['RS'],0.04847096549567964,['L4'],[0.54134924],0.0,[3.66862413],0.0,[0.],[2.],0.5,[300.],[7],[3],[0.19485817],[0.06111383],766640955.0,0.05565649905461523,[3.87909249],[0.68676717],9,unexplained,0
94.0,0.0,0.08295272908073481,[0.14163137],['RS'],0.2569196669274664,['L4'],[0.21503921],0.3333333333333333,[0.91992723],0.06101426873575009,[90.],[2.],0.5,[1200.],[5],[4],[0.57373093],[3.77396871e-07],766640955.0,0.22853524934962022,[5.3210524],[0.78291457],8,stimulus2,1
95.0,0.009599592592489391,0.0420331313079759,[0.04322745],['RS'],0.2655718133477208,['L4'],[0.17994429],0.3333333333333333,[0.34464964],0.024184506517369985,[0.],[2.],0.5,[600.],[7],[5],[0.34588488],[0.0580309],766640955.0,0.2703846437365704,[1.8338678],[0.71423786],8,stimulus2,1
105.0,0.008919543618614512,0.018271061201872496,[0.56091765],['RS'],0.0628483564423941,['L4'],[0.07853808],0.0,[0.41682961],0.023658077683828705,[135.],[2.],0.5,[800.],[3],[6],[-0.19256815],[0.43216935],766640955.0,0.04004871618083781,[1.81713878],[0.61809045],2,unexplained,0
126.0,0.0,0.08660591053764707,[0.26142745],['FS'],0.0,['L23'],[0.06275589],0.3333333333333333,[2.40665924],0.03760771368603586,[0.],[2.],0.5,[800.],[7],[3],[0.38806818],[0.00117178],766640955.0,0.04037754502815607,[8.92166791],[0.35711893],4,unexplained,0
143.0,0.0,0.053910402233919366,[0.84757255],['FS'],0.16702698996713783,['L23'],[0.19091204],0.0,[1.17223386],0.060016394247000206,[135.],[2.],0.5,[700.],[7],[3],[0.26253643],[0.00257252],766640955.0,0.21991303946593482,[4.95597214],[0.30217755],8,stimulus2,1
4.0,0.006390068446615604,0.06758216072239968,[0.05178431],['RS'],0.12838787905443513,['L56'],[0.55835557],0.0,[0.37363455],0.04256837676442482,[45.],[2.],0.8333333333333334,[900.],[4],[3],[-0.41242733],[0.0046858],766640955.0,0.04842118563863831,[4.54907169],[0.86532663],2,unexplained,0
12.0,0.0,0.0,[0.63792941],['RS'],0.013000460121338042,['L56'],[0.0340872],0.0,[0.08394821],0.0,[90.],[2.],0.8333333333333334,[1300.],[3],[2],[-0.15801887],[0.65223057],766640955.0,0.0067904527465492805,[2.18650443],[0.68676717],9,unexplained,0
20.0,0.0,0.010509206374632596,[0.03467059],['RS'],0.07496078175969315,['L56'],[0.21215413],0.0,[2.32829208],0.025480439305682646,[0.],[2.],0.8333333333333334,[1000.],[5],[3],[0.27694301],[0.00682952],766640955.0,0.009311516590944646,[1.15093676],[0.70050251],4,unexplained,0
31.0,0.0,0.047515322467582964,[0.19725098],['FS'],0.20096154381811626,['L56'],[0.32378067],0.0,[0.73354885],0.10675913443671195,[0.],[2.],0.8333333333333334,[800.],[4],[3],[0.20780579],[0.23502128],766640955.0,0.21551930111421935,[13.74350898],[0.26097152],1,multi-source1,2
40.0,0.0,0.065734481281672,[0.34271765],['RS'],0.0704002258553034,['L56'],[0.08558045],0.0,[0.58367763],0.010023371949296011,[90.],[2.],0.8333333333333334,[900.],[2],[4],[0.29917164],[0.19208005],766640955.0,0.011710516209384614,[3.76586753],[0.61809045],7,unexplained,0
41.0,0.0,0.0,[nan],['RS'],0.0,['L56'],[0.13731331],0.0,[1.01925251],0.0,[135.],[2.],0.8333333333333334,[1100.],[2],[5],[0.74938272],[1.02987392e-05],766640955.0,0.015075725370016956,[2.50762017],[0.6318258],9,unexplained,0
43.0,0.0,0.0920267864770193,[0.02183529],['RS'],0.13710880769901085,['L56'],[0.01193294],0.3333333333333333,[1.21216811],0.07194891124173079,[0.],[2.],0.8333333333333334,[500.],[2],[2],[0.40266185],[0.00032755],766640955.0,0.038086797376842195,[5.4405045],[0.57688442],4,unexplained,0
44.0,0.0,0.07701167826198389,[0.1587451],['RS'],0.09743917536140198,['L56'],[0.13851824],0.3333333333333333,[0.01560643],0.0311932474438646,[0.],[2.],0.8333333333333334,[1100.],[4],[1],[0.30976836],[1.38766509e-05],766640955.0,0.025008410165825112,[5.85271184],[0.65929648],4,unexplained,0
46.0,0.0,0.08618031634100161,[0.56947451],['RS'],0.0870431655229309,['L56'],[0.04249864],0.0,[0.49985781],0.005391728715961807,[135.],[2.],0.8333333333333334,[1200.],[3],[6],[0.13662239],[0.19122564],766640955.0,0.012123273538624945,[3.06498244],[0.52194305],7,unexplained,0
47.0,0.0,0.018281849676160443,[0.17585882],['RS'],0.10376624460176646,['L56'],[0.1430985],0.0,[0.15523818],0.0417326344999299,[0.],[2.],0.8333333333333334,[1100.],[4],[3],[0.38280437],[0.00054255],766640955.0,0.03913577883640933,[9.33847015],[0.60435511],4,unexplained,0
53.0,0.0,0.023985075869001095,[0.1587451],['RS'],0.0,['L56'],[0.02683112],0.0,[0.97442516],0.0,[45.],[2.],0.8333333333333334,[1500.],[4],[4],[0.37532684],[6.83238215e-05],766640955.0,0.005904804336904634,[3.6693696],[0.59061977],7,unexplained,0
54.0,0.020146930464487366,0.0842007274950348,[0.10312549],['RS'],0.12175589525146299,['L56'],[0.05072798],0.0,[0.39410527],0.0582787670782593,[45.],[2.],0.8333333333333334,[900.],[7],[6],[0.44984167],[3.86544348e-06],766640955.0,0.04166925764279672,[5.42734569],[0.57688442],2,unexplained,0
55.0,0.0,0.008680385225437215,[0.19725098],['RS'],0.0,['L56'],[0.03114081],0.0,[0.81562666],0.0,[90.],[2.],0.8333333333333334,[400.],[4],[2],[0.02065303],[0.92658455],766640955.0,0.03968510840730251,[2.38011234],[0.6318258],9,unexplained,0
58.0,0.01613032200797713,0.07865784037614827,[0.24003529],['RS'],0.1949047884034248,['L4'],[0.16758544],0.0,[0.42344373],0.07186538535402778,[135.],[2.],0.8333333333333334,[700.],[2],[2],[0.27270428],[0.00133355],766640955.0,0.03868651460561066,[10.25061023],[0.59061977],2,unexplained,0
59.0,0.0,0.02218035093622155,[0.15018824],['RS'],0.0,['L4'],[0.12284776],0.0,[0.91156544],0.0,[45.],[2.],0.8333333333333334,[500.],[7],[5],[0.11977897],[0.24479006],766640955.0,0.04228831583892667,[11.31677978],[0.56314908],7,unexplained,0
61.0,0.0,0.06517269234539033,[0.08173333],['RS'],0.12900758319082767,['L56'],[0.03192614],0.3333333333333333,[0.16044278],0.025035720143563988,[45.],[2.],0.8333333333333334,[500.],[4],[1],[0.43305419],[0.00016594],766640955.0,0.05648076772438539,[6.52197499],[0.59061977],4,unexplained,0
62.0,0.0,0.050429704752727636,[0.69782745],['RS'],0.0694333011644612,['L4'],[0.40866735],0.0,[0.87811491],0.0,[0.],[2.],0.8333333333333334,[500.],[7],[2],[0.51100751],[1.04526711e-07],766640955.0,0.04816509099439901,[10.80705444],[0.56314908],7,unexplained,0
63.0,0.0,0.08242303004514462,[0.03039216],['RS'],0.0,['L4'],[0.60261663],0.3333333333333333,[1.21944292],0.0,[0.],[2.],0.8333333333333334,[200.],[2],[1],[0.3342573],[7.24185159e-05],766640955.0,0.055483218794116815,[12.69539454],[0.60435511],7,unexplained,0
72.0,0.00802333749996651,0.07897916898911424,[0.3641098],['RS'],0.23901996204659906,['L4'],[0.22246084],0.0,[0.62739034],0.07807213767827945,[45.],[2.],0.8333333333333334,[900.],[3],[2],[0.32486001],[0.04547322],766640955.0,0.2538427446232978,[2.80527448],[0.81038526],8,stimulus2,1
75.0,0.0,0.01026444418535355,[0.02611373],['RS'],0.03843292494564081,['L23'],[0.67287709],0.0,[0.93942133],0.0,[0.],[2.],0.8333333333333334,[700.],[2],[2],[0.28004221],[0.00397397],766640955.0,0.03153629647111087,[2.14580393],[0.8241206],9,unexplained,0
76.0,0.02603889265835744,0.05380702942677447,[0.77056078],['RS'],0.10000968375758737,['L23'],[0.35314501],0.3333333333333333,[0.8977929],0.06530658986705118,[0.],[2.],0.8333333333333334,[0.],[5],[4],[0.72456834],[0.00014912],766640955.0,0.03416441157663393,[3.66212716],[0.76917923],2,unexplained,0
