unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,state,stimulus,total_rate,wf_duration,label,n_sources,cluster_name
11.0,0.009198815395077165,0.05548370078714475,[nan],['FS'],0.12997593633727075,['L56'],[0.24013193],0.0,[0.22941452],0.050648995742355686,[135.],[2.],0.8333333333333334,[0.],[1],[4],[0.54122431],[0.00021312],774875821.0,0.0014148502566950106,0.03348567727866079,[1.962252],[0.3159129],1,0,unexplained
20.0,0.035543472572027945,0.051700571522092086,[0.05178431],['RS'],0.1727180674665018,['L56'],[0.13160964],0.0,[0.07752647],0.09816478518284903,[135.],[2.],0.8333333333333334,[1500.],[3],[2],[0.14493927],[0.36844693],774875821.0,0.003580675351483742,0.12752479402167538,[6.36526899],[0.60435511],8,1,stimulus2
25.0,0.08780017287409159,0.15914108553527867,[0.2272],['RS'],0.24084171130421422,['L56'],[0.14002317],0.0,[0.94463727],0.12032107844382638,[90.],[2.],0.8333333333333334,[1500.],[2],[6],[0.23265169],[1.91084416e-05],774875821.0,0.011521408975699443,0.07744273939960906,[2.66884321],[1.03015075],3,2,stimulus+behavior
26.0,0.0,0.037219109928885774,[0.35983137],['RS'],0.17837620739084503,['L56'],[0.08178027],0.3333333333333333,[0.98621119],0.0,[0.],[2.],0.8333333333333334,[2300.],[3],[5],[0.27479339],[0.0451363],774875821.0,0.001377001037747272,0.08341239137833631,[4.95085593],[0.65929648],1,0,unexplained
28.0,0.11911131906002323,0.1896595890589091,[nan],['RS'],0.3600646185095786,['L56'],[0.21369832],0.3333333333333333,[1.11831773],0.30136989770151046,[90.],[2.],0.8333333333333334,[0.],[1],[4],[0.75071924],[3.58056924e-05],774875821.0,0.038788272847229945,0.1865181533539039,[7.68051316],[0.53567839],4,4,multi-source1
31.0,0.07704598967531362,0.14628466045978095,[0.41972941],['RS'],0.4468860783494132,['L56'],[0.03498925],0.0,[1.23154535],0.32526807808954594,[0.],[2.],0.8333333333333334,[1600.],[2],[2],[0.23161687],[9.54411918e-10],774875821.0,0.021017827333823402,0.3924499947774486,[10.28659384],[0.61809045],6,3,multi-source2
32.0,0.06967222351607319,0.0869632458869489,[nan],['FS'],0.18233419998532738,['L56'],[0.11745199],0.3333333333333333,[1.10715833],0.05251593335533433,[135.],[2.],0.8333333333333334,[200.],[2],[4],[0.51585918],[0.00758921],774875821.0,0.0009092301582835915,0.04975376927314403,[1.89323373],[0.3159129],1,0,unexplained
33.0,0.07808113350438832,0.12824473232894568,[0.59086667],['RS'],0.3109726811633446,['L56'],[0.14409022],0.3333333333333333,[1.27664163],0.1751399843818161,[90.],[2.],0.8333333333333334,[1200.],[2],[1],[0.03296703],[0.86885054],774875821.0,0.025514032924218367,0.1428257639605643,[4.00911034],[0.52194305],6,3,multi-source2
34.0,0.0,0.09244056438678619,[0.12451765],['RS'],0.14450559367379767,['L56'],[0.16148974],0.3333333333333333,[0.32764726],0.10109496640785412,[135.],[2.],0.8333333333333334,[600.],[4],[4],[0.37907933],[3.07809153e-08],774875821.0,0.0067891773730295755,0.126021978529195,[10.49498184],[0.52194305],3,2,stimulus+behavior
35.0,0.053040974007243856,0.07586775095510682,[0.009],['FS'],0.23587338993723153,['L56'],[0.03181958],0.3333333333333333,[0.83434892],0.0978232163419619,[0.],[2.],0.8333333333333334,[900.],[3],[2],[0.31623932],[2.06266349e-05],774875821.0,0.018345492107072793,0.15047296964825876,[1.58844576],[0.27470687],8,1,stimulus2
39.0,0.0881179596139704,0.17288355399963135,[nan],['RS'],0.23381988920472185,['L56'],[0.20533016],0.3333333333333333,[0.28008682],0.20226822197606378,[135.],[2.],0.8333333333333334,[400.],[3],[5],[0.58705641],[0.00016107],774875821.0,0.0248223192180383,0.18358002293852974,[9.70511747],[0.54941374],6,3,multi-source2
40.0,0.0,0.0692385623828237,[0.67643529],['RS'],0.13835729535758465,['L56'],[0.03613957],0.0,[0.20398861],0.07498868722281657,[45.],[2.],0.8333333333333334,[300.],[7],[6],[0.3091267],[1.85537367e-07],774875821.0,0.007154479445798612,0.15279139169332157,[10.20916621],[0.56314908],8,1,stimulus2
41.0,0.0568847760515113,0.09431527331829023,[0.37266667],['RS'],0.19456374919402514,['L56'],[0.0072713],0.0,[0.52812106],0.13501958277030118,[90.],[2.],0.8333333333333334,[900.],[1],[2],[0.32900602],[1.85986e-08],774875821.0,0.00930296184053403,0.1469962221245348,[3.0657239],[0.59061977],3,2,stimulus+behavior
42.0,0.024188270458872552,0.03905082296726592,[1.06149412],['RS'],0.12050109567117188,['L56'],[0.06122754],0.0,[0.25926453],0.05944396459807988,[45.],[2.],0.8333333333333334,[900.],[2],[4],[0.10204082],[0.54626562],774875821.0,0.004091498319332243,0.0939899806056079,[3.56546541],[0.67303183],1,0,unexplained
47.0,0.03255054223677652,0.08994750987865466,[0.62081569],['RS'],0.3127617820026022,['L56'],[0.00511013],0.0,[0.73550147],0.11927248252136535,[135.],[2.],0.8333333333333334,[300.],[1],[4],[0.20433561],[0.01064047],774875821.0,0.012572916082776664,0.2533691842933239,[8.72819615],[0.59061977],2,2,stimulus+population
48.0,0.0,0.009505386722014952,[0.20580784],['RS'],0.049226467711399866,['L56'],[0.28141786],0.0,[1.14111054],0.010586270670835063,[0.],[2.],0.8333333333333334,[1600.],[7],[4],[-0.03781755],[0.6420393],774875821.0,-0.0002694405777157183,0.035164447439271294,[1.90994989],[0.6318258],1,0,unexplained
49.0,0.023855278246431123,0.06012264314397597,[0.20580784],['RS'],0.14729753505866464,['L56'],[0.09053901],0.0,[0.68913734],0.03627988325092353,[0.],[2.],0.8333333333333334,[600.],[1],[6],[0.54264085],[1.02311478e-07],774875821.0,0.005166039557453472,0.10355044553150199,[2.62330961],[0.7279732],8,1,stimulus2
51.0,0.013278527795808247,0.04397063305064637,[0.39405882],['RS'],0.24065509841290106,['L56'],[0.06351791],0.0,[2.85811126],0.08123048507569777,[45.],[2.],0.8333333333333334,[500.],[1],[3],[0.1711086],[0.24554484],774875821.0,0.0002906489303834858,0.2180205887358307,[2.99639797],[0.60435511],7,1,stimulus1
60.0,0.10309914763434984,0.2405226959739175,[0.01327843],['FS'],0.5658272672211266,['L56'],[0.12578971],0.0,[0.91649186],0.4763154444700791,[90.],[2.],0.8333333333333334,[500.],[4],[4],[0.6458037],[0.03595952],774875821.0,0.06058177469553479,0.3893131111520711,[25.15608291],[0.30217755],4,4,multi-source1
61.0,0.034230570678612834,0.06447619003553107,[0.17585882],['RS'],0.37986161984172057,['L4'],[0.08705085],0.0,[0.47049618],0.11110232602439105,[0.],[2.],0.8333333333333334,[3200.],[2],[6],[0.39293764],[9.91558073e-06],774875821.0,0.011976822583546997,0.31998662947840667,[5.3664013],[0.57688442],2,2,stimulus+population
63.0,0.018798392194415103,0.03385462735857714,[0.63792941],['RS'],0.4209094840185161,['L4'],[0.03340874],0.0,[0.72123146],0.05606712415557367,[0.],[2.],0.8333333333333334,[1100.],[1],[1],[0.56184211],[1.02941375e-11],774875821.0,0.004905940096695982,0.41692321546461636,[2.58844154],[0.7279732],7,1,stimulus1
67.0,0.03191217136996403,0.04264138792679055,[0.10312549],['RS'],0.24324151660409435,['L4'],[0.12881206],0.0,[0.48839906],0.07347572787934598,[90.],[2.],0.8333333333333334,[1300.],[3],[5],[-0.42521008],[0.012921],774875821.0,-0.00012062310187967994,0.2069230176879473,[5.96438873],[0.49447236],7,1,stimulus1
69.0,0.21735805410481426,0.3090565387743348,[0.70638431],['FS'],0.449656243852688,['L23'],[0.11195324],0.3333333333333333,[2.47720783],0.41061988713538744,[90.],[2.],0.8333333333333334,[800.],[2],[3],[0.4425081],[2.08461469e-05],774875821.0,0.1174047994532803,0.3463561392122304,[18.29948176],[0.24723618],4,4,multi-source1
76.0,0.0,0.049352141275628814,[0.03039216],['RS'],0.17350039342099774,['L23'],[0.33717426],0.0,[0.44442308],0.0361027773584585,[0.],[2.],0.8333333333333334,[800.],[3],[4],[-0.00428024],[0.98852749],774875821.0,-0.00010159576086339328,0.14120632150877954,[2.22919785],[0.70050251],8,1,stimulus2
79.0,0.035329057821322715,0.05267969914770676,[0.67643529],['RS'],0.21411300411344883,['L23'],[0.0276095],0.0,[1.79334431],0.1107695319451371,[0.],[2.],0.8333333333333334,[700.],[2],[4],[0.70556033],[9.93541452e-09],774875821.0,0.0014950466328351951,0.14653488176172563,[4.23318898],[0.70050251],3,2,stimulus+behavior
86.0,0.029015631190325065,0.04459197217815343,[0.20152941],['RS'],0.46744901997332156,['L23'],[0.09954293],0.0,[0.34849362],0.18736660791843435,[0.],[2.],0.8333333333333334,[1100.],[4],[3],[0.36590662],[0.00018733],774875821.0,0.0006772154369378836,0.4189097631101987,[1.2365859],[0.68676717],2,2,stimulus+population
97.0,0.24635549025624223,0.39032776451054624,[1.02726667],['FS'],0.49164077025528796,['L23'],[0.13087202],0.0,[0.83686193],0.38031072830049856,[135.],[2.],0.8333333333333334,[900.],[4],[1],[0.4597338],[1.36005172e-07],774875821.0,0.15310336573594568,0.2899987493602888,[16.63524922],[0.28844221],4,4,multi-source1
103.0,0.049025259789911416,0.07132710509228848,[0.84329412],['FS'],0.27682665515036725,['L23'],[0.05373358],0.0,[0.50957385],0.18856597808683842,[45.],[2.],0.8333333333333334,[1900.],[6],[3],[0.6671123],[1.23186579e-07],774875821.0,0.013913143608031442,0.20035862263643162,[8.20866189],[0.3159129],2,2,stimulus+population
104.0,0.07913168356323888,0.1418286475487191,[nan],['FS'],0.34499664089533577,['L23'],[0.06334967],0.0,[1.22990231],0.2816738464396772,[45.],[2.],0.8333333333333334,[400.],[4],[5],[0.40337365],[1.83242403e-05],774875821.0,0.024222529816104243,0.23650025173549521,[5.87311642],[0.28844221],6,3,multi-source2
105.0,0.06232286611504365,0.14929281230718403,[0.01327843],['RS'],0.21037084516719667,['L23'],[0.14492953],0.0,[0.22967155],0.04145136556819806,[135.],[2.],0.8333333333333334,[300.],[4],[4],[-0.11703163],[0.20776117],774875821.0,0.014027912582204326,0.14029340903925475,[2.54054922],[0.43953099],3,2,stimulus+behavior
0.0,0.10665819051429001,0.20158905280147935,[0.0774549],['FS'],0.26089768175403,['L56'],[0.03997924],0.6666666666666666,[6.55894058],0.14833027043625294,[0.],[2.],0.0,[200.],[6],[7],[0.5708991],[1.16849154e-05],779839471.0,0.0448384126405408,0.16410228907520902,[11.3341989],[0.26097152],4,4,multi-source1
5.0,0.03932941355012938,0.09077202425166482,[0.28709804],['FS'],0.1132778521153363,['L56'],[0.67381147],0.0,[6.66788644],0.055494541116485704,[135.],[2.],0.0,[900.],[2],[2],[0.29423559],[0.23698789],779839471.0,0.01690660714865393,0.06405614436386128,[7.46470818],[0.21976549],1,0,unexplained
6.0,0.0,0.11263288079489275,[0.0902902],['RS'],0.15069302437663115,['L56'],[0.14771412],0.0,[1.21719014],0.016794657210588614,[135.],[2.],0.0,[3200.],[1],[3],[0.82592061],[0.00098032],779839471.0,-8.067368440267675e-05,0.0648202174237484,[5.4405058],[0.86532663],5,1,behavior
7.0,0.05413324511230202,0.12408918107217473,[0.20580784],['RS'],0.2720347725218387,['L56'],[0.54368796],0.3333333333333333,[6.54330774],0.11141385535210777,[135.],[2.],0.0,[300.],[7],[1],[0.61904762],[0.03305377],779839471.0,0.016347550042820624,0.1772385950783592,[2.33399157],[0.79664992],6,3,multi-source2
8.0,0.034009970065518556,0.07929898944398923,[nan],['RS'],0.18217993863431015,['L56'],[0.20040575],0.0,[2.01004949],0.0637261326403145,[0.],[2.],0.0,[600.],[6],[6],[0.3006253],[0.00195627],779839471.0,0.010916279994344701,0.1429595560964077,[3.44966376],[0.76917923],8,1,stimulus2
9.0,0.05973597462322562,0.08066963104100025,[0.5823098],['RS'],0.2902477270073529,['L56'],[0.04315306],0.3333333333333333,[0.88545686],0.0686964474585214,[45.],[2.],0.0,[500.],[3],[4],[0.58882942],[0.0206239],779839471.0,0.020736845706693142,0.30764434227199305,[2.85502865],[0.81038526],7,1,stimulus1
10.0,0.02842342855661135,0.05394983557665287,[0.12451765],['RS'],0.26819180889664035,['L56'],[0.28737175],0.0,[4.10431212],0.060422242462176555,[0.],[2.],0.0,[600.],[1],[2],[0.51983152],[5.29488685e-12],779839471.0,0.008424848126055307,0.2632970028008189,[2.92718961],[0.85159129],7,1,stimulus1
24.0,0.0,0.020867973512794437,[0.06889804],['RS'],0.08528313551259761,['L56'],[0.56939829],0.0,[5.94816486],0.0,[90.],[2.],0.0,[200.],[2],[3],[0.53736979],[0.00688155],779839471.0,0.0006647307041366846,0.06592575350750736,[1.66729814],[0.4120603],1,0,unexplained
26.0,0.09588652481255051,0.269775130566318,[0.23147843],['RS'],0.39300508892703107,['L56'],[0.11767321],0.0,[4.16876079],0.2835938721039085,[0.],[2.],0.0,[200.],[2],[5],[0.35712521],[2.7944826e-09],779839471.0,0.020257107447858337,0.17550878091458263,[3.68441786],[0.61809045],6,3,multi-source2
32.0,0.0,0.12414658949376652,[0.28281961],['FS'],0.2836093099059208,['L56'],[0.08838804],0.3333333333333333,[2.41150864],0.08791256619455468,[135.],[2.],0.0,[200.],[3],[4],[-0.20575022],[0.37718354],779839471.0,0.0026040108513002867,0.3065975795650043,[10.21821877],[0.17855946],3,2,stimulus+behavior
35.0,0.0,0.03337895894387555,[0.24431373],['RS'],0.1822084928402943,['L56'],[0.47930076],0.0,[8.15287091],0.006642955567459951,[90.],[2.],0.0,[300.],[3],[4],[0.41347656],[1.24336577e-11],779839471.0,0.0013771261691351232,0.1865800233012049,[3.36385072],[0.56314908],8,1,stimulus2
38.0,0.04728351111197735,0.13570403458113947,[0.05178431],['FS'],0.2406329651634918,['L56'],[0.21124637],0.0,[3.30676149],0.1185167738548754,[90.],[2.],0.0,[500.],[1],[4],[-0.30005056],[0.054148],779839471.0,0.00022395283255061127,0.03478417703376897,[7.17195842],[0.27470687],3,2,stimulus+behavior
56.0,0.0,0.07203685538874967,[0.38122353],['RS'],0.31953962001749103,['L56'],[0.03772886],0.0,[2.14817622],0.08472013214504578,[0.],[2.],0.0,[400.],[4],[5],[-0.24639879],[0.22455064],779839471.0,0.011683419601875845,0.3250233639015071,[9.6565334],[0.48073702],7,1,stimulus1
57.0,0.05805492894319904,0.16092684259494605,[0.02611373],['RS'],0.24655193006256634,['L56'],[0.02112948],0.0,[3.28375408],0.14499068183907848,[135.],[2.],0.0,[800.],[1],[4],[0.11823656],[0.02917096],779839471.0,0.020321899353009855,0.14603635493889333,[12.28840708],[0.6318258],6,3,multi-source2
58.0,0.012547024232706571,0.1656540099213489,[0.11168235],['RS'],0.15253912187623925,['L56'],[0.09465086],0.0,[1.81757427],0.16014188892287107,[135.],[2.],0.0,[700.],[3],[4],[0.3080776],[2.27746337e-05],779839471.0,0.025326667750412035,0.20068168904712236,[14.39780662],[0.49447236],6,3,multi-source2
59.0,0.0,0.042694348287513596,[0.04322745],['RS'],0.05792423429994777,['L56'],[0.28837354],0.0,[6.83178445],0.0076514621766171406,[0.],[2.],0.0,[600.],[4],[5],[0.40100251],[6.56694737e-06],779839471.0,0.0017565983926528083,0.057288159059831,[6.78487591],[0.60435511],1,0,unexplained
60.0,0.0,0.028389020518302655,[nan],['RS'],0.173942636437775,['L56'],[0.42117704],0.0,[0.93493576],0.007125798653658056,[135.],[2.],0.0,[100.],[3],[4],[-0.52322524],[0.10543054],779839471.0,-5.319687265354922e-05,0.16477596796795152,[4.47469849],[0.59061977],8,1,stimulus2
61.0,0.0,0.020621742384575415,[0.27426275],['RS'],0.1575957607611475,['L56'],[0.03523315],0.3333333333333333,[6.46567843],0.0,[90.],[2.],0.0,[800.],[4],[5],[-0.00935388],[0.85326706],779839471.0,0.0006698223829891159,0.16549063903647104,[1.86232778],[0.60435511],8,1,stimulus2
62.0,0.026320692494789567,0.029583732189965017,[0.26998431],['RS'],0.09183632880763341,['L56'],[0.1184135],0.6666666666666666,[2.38929706],0.03155374374925337,[0.],[2.],0.0,[1600.],[4],[5],[-0.0019802],[0.97910571],779839471.0,0.0028488115655617595,0.0560887184619963,[4.03157062],[0.57688442],1,0,unexplained
63.0,0.0,0.02410411088810278,[0.21008627],['RS'],0.19823018500021714,['L56'],[0.06792742],0.0,[1.34919482],0.013214908682196703,[45.],[2.],0.0,[1800.],[4],[6],[0.31820119],[0.00182746],779839471.0,-7.598053656201475e-05,0.2018039289558417,[4.30769153],[0.54941374],8,1,stimulus2
66.0,0.0,0.06261216148428486,[0.12451765],['FS'],0.16545455499325432,['L56'],[0.29718094],0.0,[7.38091805],0.04231481219459876,[0.],[2.],0.0,[400.],[3],[1],[-0.35785124],[0.00635102],779839471.0,0.0050645383310343964,0.16543694876683862,[11.34374509],[0.35711893],8,1,stimulus2
67.0,0.03622224986218159,0.07604648097382256,[0.15446667],['RS'],0.47025217702598504,['L56'],[0.06405251],0.0,[0.12484155],0.08451929066245914,[0.],[2.],0.0,[600.],[1],[5],[0.25015461],[1.74822366e-10],779839471.0,0.014702691807012025,0.4511905677980722,[2.62715191],[0.53567839],7,1,stimulus1
68.0,0.03317164183558703,0.11918913309275445,[0.04322745],['RS'],0.2749243704045484,['L56'],[0.08121601],0.0,[8.84357635],0.142422353184316,[0.],[2.],0.0,[200.],[1],[4],[0.24502906],[1.29517186e-07],779839471.0,0.011700126233351949,0.19115395197432142,[6.93361167],[0.64556114],6,3,multi-source2
69.0,0.010486436056534631,0.07448906031242805,[0.14163137],['RS'],0.14835744738755985,['L56'],[0.39564172],0.0,[9.21656894],0.07738733199119414,[90.],[2.],0.0,[800.],[4],[6],[0.39694725],[0.00182072],779839471.0,0.011880648572405783,0.18811016789688084,[11.52830472],[0.64556114],8,1,stimulus2
72.0,0.011852988483041237,0.05529171952543403,[0.65932157],['RS'],0.672461566197087,['L56'],[0.06541121],0.0,[1.28431011],0.015589412235423228,[0.],[2.],0.0,[800.],[3],[6],[0.35020408],[0.0005895],779839471.0,0.005158178774707256,0.6695823798262106,[3.99903146],[0.70050251],7,1,stimulus1
73.0,0.0,0.01882058691211703,[1.06149412],['RS'],0.06257585332970761,['L56'],[0.0093825],0.0,[2.05956419],0.013311330269170085,[90.],[2.],0.0,[600.],[4],[5],[0.25092192],[0.01155172],779839471.0,0.0006632208430371155,0.05926145629186834,[5.70851759],[0.42579564],1,0,unexplained
75.0,0.0,0.019726271200306324,[0.19725098],['FS'],0.0987688274830758,['L56'],[0.00768291],0.0,[0.34673743],0.01649621761618685,[135.],[2.],0.0,[600.],[1],[5],[0.26916582],[0.01622814],779839471.0,-4.4105742452238414e-05,0.10077203699766606,[11.83060066],[0.3159129],8,1,stimulus2
77.0,0.0,0.055238924238946316,[0.03894902],['RS'],0.40244321157990903,['L56'],[0.20854593],0.3333333333333333,[5.98769085],0.06761393378702556,[45.],[2.],0.0,[200.],[3],[5],[0.39378283],[1.09941002e-07],779839471.0,0.0025798662416877337,0.41424815093244616,[4.94297492],[0.54941374],7,1,stimulus1
78.0,0.0,0.07460276081365422,[0.04750588],['RS'],0.2768915295107509,['L56'],[0.08048357],0.0,[8.04806307],0.050459199217871856,[135.],[2.],0.0,[300.],[5],[5],[0.4574672],[7.91779723e-08],779839471.0,0.006855768735826917,0.2829938788762574,[6.76588618],[0.64556114],7,1,stimulus1
79.0,0.0,0.031214616763198477,[0.34271765],['RS'],0.06453835862344917,['L56'],[0.24740558],0.0,[5.77728924],0.02107752100178526,[90.],[2.],0.0,[1000.],[2],[4],[0.140625],[0.1191586],779839471.0,0.0014110938820294683,0.10558228666790334,[8.23415144],[0.53567839],8,1,stimulus2
80.0,0.0,0.06410089905560265,[0.21436471],['RS'],0.2873870021552977,['L56'],[0.03297486],0.0,[1.34686583],0.05870701993317162,[45.],[2.],0.0,[700.],[4],[5],[0.34486569],[0.00678752],779839471.0,0.008635511065431412,0.3504137533266099,[9.88790014],[0.56314908],7,1,stimulus1
82.0,0.03343458031771238,0.1250936365189342,[0.18869412],['RS'],0.29472640636155983,['L56'],[0.12002401],0.0,[2.97575714],0.08777545618167246,[135.],[2.],0.0,[400.],[6],[3],[0.39871055],[0.00019918],779839471.0,0.01267890476671687,0.2085494749208686,[5.97396319],[0.56314908],3,2,stimulus+behavior
86.0,0.02974448838510404,0.07295937879691627,[0.11168235],['RS'],0.18309034390591722,['L56'],[0.12838796],0.0,[0.33646028],0.10724506573439581,[0.],[2.],0.0,[900.],[4],[4],[0.31895174],[4.40598119e-06],779839471.0,0.01057153977560803,0.1162561312537429,[4.98331527],[0.61809045],3,2,stimulus+behavior
88.0,0.04678781794953222,0.11766647807888811,[0.12879608],['RS'],0.2861580456608482,['L56'],[0.05927679],0.0,[0.74890045],0.13039741154250192,[45.],[2.],0.0,[500.],[3],[4],[0.2042136],[0.17882043],779839471.0,0.018137645140667357,0.2231893106239363,[9.70662523],[0.56314908],6,3,multi-source2
91.0,0.08395366011968419,0.15296327924678305,[nan],['RS'],0.25529371215212443,['L56'],[0.22118785],0.0,[0.37109879],0.12140905315382407,[45.],[2.],0.0,[300.],[6],[5],[0.09194818],[0.57581407],779839471.0,0.034540424979442895,0.20166586062152164,[7.04908975],[0.57688442],6,3,multi-source2
92.0,0.0,0.042076929221311274,[0.77911765],['RS'],0.19815988918188332,['L56'],[0.31999203],0.0,[4.20544699],0.05836915666862379,[45.],[2.],0.0,[500.],[4],[6],[0.30305011],[0.1560361],779839471.0,0.0033367071789272007,0.20504062331966333,[8.3065177],[0.60435511],7,1,stimulus1
93.0,0.00583388974995116,0.01752820325136075,[0.63365098],['RS'],0.16160630755793545,['L56'],[0.12934873],0.3333333333333333,[0.45875101],0.011208672088702553,[45.],[2.],0.0,[200.],[5],[4],[-0.23928945],[0.01358549],779839471.0,-7.312714015208499e-05,0.1644087499560279,[2.74858352],[0.75544389],8,1,stimulus2
100.0,0.0229389826368259,0.03861003744150755,[0.01755686],['RS'],0.1461854528189834,['L56'],[0.04080697],0.3333333333333333,[3.81370834],0.02662645390137739,[90.],[2.],0.0,[500.],[5],[5],[0.34664984],[0.00047598],779839471.0,0.007803359474661997,0.14575470350168174,[2.60374835],[0.65929648],8,1,stimulus2
107.0,0.0,0.07512436873821018,[0.0774549],['FS'],0.13112766259536351,['L56'],[0.04242838],0.0,[4.92525076],0.07593188762374892,[135.],[2.],0.0,[700.],[2],[3],[0.36507937],[0.00072271],779839471.0,0.02150052330860608,0.17304237558615498,[15.07599653],[0.24723618],8,1,stimulus2
108.0,0.0,0.023657416897468052,[0.12023922],['RS'],0.09375692998353842,['L56'],[0.35695553],0.0,[0.33432366],0.03478646398753549,[0.],[2.],0.0,[500.],[4],[5],[-0.26779445],[0.39278041],779839471.0,0.0008698835722778187,0.0791680115931448,[2.74991794],[0.59061977],1,0,unexplained
109.0,0.015294169694788006,0.0429714636734194,[0.3084902],['RS'],0.16495295318599484,['L4'],[0.15919535],0.0,[1.48503971],0.017279404692099765,[0.],[2.],0.0,[500.],[6],[6],[0.31746032],[2.67582512e-05],779839471.0,0.006626466018297239,0.17397800224392418,[2.25433735],[0.64556114],8,1,stimulus2
111.0,0.05790054157001987,0.10342871614144707,[0.16302353],['RS'],0.18251786815767201,['L4'],[0.58712918],0.0,[5.42323279],0.09145637542876336,[45.],[2.],0.0,[600.],[7],[1],[0.39361213],[0.05538699],779839471.0,0.016408828745624195,0.17797031777766187,[5.02570855],[0.46700168],3,2,stimulus+behavior
113.0,0.0,0.028948236712625298,[0.1459098],['RS'],0.14709274074683373,['L4'],[0.09338279],0.6666666666666666,[7.67063804],0.011157184668287967,[0.],[2.],0.0,[400.],[7],[5],[0.2423756],[0.16119674],779839471.0,0.0011158867521743332,0.14035727569470902,[1.9343861],[0.59061977],8,1,stimulus2
114.0,0.03008821167840121,0.09354138323602575,[1.07005098],['RS'],0.1847608810007958,['L4'],[0.0619059],0.0,[0.82315904],0.09309552544612769,[0.],[2.],0.0,[700.],[5],[5],[0.39041151],[2.68809089e-05],779839471.0,0.01757413776661241,0.18094296314798336,[8.2501644],[0.53567839],7,1,stimulus1
115.0,0.0,0.011139030126376426,[0.3641098],['RS'],0.09121118523567166,['L4'],[0.12028782],0.3333333333333333,[4.42550765],0.0,[90.],[2.],0.0,[700.],[6],[6],[-0.17333333],[0.42596321],779839471.0,0.0003008906338693995,0.09690749821510111,[2.17550432],[0.71423786],1,0,unexplained
117.0,0.0,0.01840088753506095,[0.35983137],['RS'],0.10784124041762519,['L4'],[0.37152298],0.0,[6.66882154],0.0067482274842892934,[90.],[2.],0.0,[400.],[5],[6],[0.53555126],[0.03202211],779839471.0,0.0012023391242806714,0.09611874696607821,[1.41355431],[0.60435511],1,0,unexplained
119.0,0.008864636272812153,0.019624336801977817,[0.25287059],['RS'],0.09708432478927256,['L4'],[0.11218841],0.0,[0.10597392],0.005349273761663098,[0.],[2.],0.0,[400.],[5],[5],[0.31743308],[0.26122765],779839471.0,-7.203601348910737e-05,0.09723835240726493,[2.02646062],[0.6318258],1,0,unexplained
121.0,0.0,0.014247539911897311,[0.09456863],['RS'],0.11713817751517715,['L4'],[0.05465949],0.0,[4.66134143],0.02282652416765585,[0.],[2.],0.0,[600.],[3],[3],[0.13919414],[0.59623775],779839471.0,6.945773144928502e-06,0.0828638195179598,[3.67333196],[0.54941374],1,0,unexplained
122.0,0.09021073877401484,0.16367284023301315,[0.02611373],['FS'],0.2107138323420415,['L4'],[0.03020829],0.0,[5.71549268],0.16130277832526013,[0.],[2.],0.0,[500.],[3],[4],[0.52987249],[4.07433936e-10],779839471.0,0.030038637435991423,0.13367081896840333,[7.86061835],[0.23350084],6,3,multi-source2
123.0,0.006263834165933235,0.011563029462410812,[0.66787843],['RS'],0.12420511826701539,['L4'],[0.2064708],0.3333333333333333,[4.81217662],0.01276015683753362,[0.],[2.],0.0,[500.],[5],[5],[0.38924731],[0.00865777],779839471.0,0.001024602589020085,0.12809218452791313,[2.08804892],[0.74170854],8,1,stimulus2
124.0,0.012132157955608468,0.028366454691244925,[0.01327843],['RS'],0.176289338295408,['L4'],[0.20066311],0.0,[7.7883139],0.02143409727009491,[0.],[2.],0.0,[200.],[6],[4],[0.27047619],[0.06360922],779839471.0,0.0026274606682494374,0.1933509020620498,[2.62674132],[0.60435511],7,1,stimulus1
126.0,0.0,0.18313137161255746,[0.31704706],['FS'],0.07226651192247231,['L4'],[0.30920798],0.0,[8.42945076],0.16022670993104443,[0.],[2.],0.0,[200.],[2],[3],[0.33747412],[0.01559725],779839471.0,0.05046362327988738,0.1834902104551996,[18.55707033],[0.20603015],6,3,multi-source2
127.0,0.0,0.018835270070451736,[0.20580784],['RS'],0.11705152886553087,['L4'],[0.27626218],0.3333333333333333,[0.25976763],0.01323202547963187,[0.],[2.],0.0,[400.],[4],[3],[0.40080609],[5.8288771e-12],779839471.0,0.000978297654775795,0.09581581397937022,[3.74343999],[0.6318258],1,0,unexplained
128.0,0.011254573116713318,0.01871992091929462,[0.09884706],['RS'],0.07779257477929888,['L4'],[0.05366696],0.3333333333333333,[5.1679193],0.010664719140094347,[135.],[2.],0.0,[300.],[4],[4],[-0.11688312],[0.69645283],779839471.0,0.0007328376622756539,0.0656296743580415,[2.00305706],[0.65929648],1,0,unexplained
130.0,0.04694243673332055,0.0843737223690945,[1.04865882],['FS'],0.2663850839458713,['L4'],[0.02860247],0.0,[0.11122091],0.07657181649915981,[45.],[2.],0.0,[500.],[4],[5],[-0.2406532],[0.19552324],779839471.0,0.022036459012529996,0.28784915444165904,[3.82217037],[0.35711893],7,1,stimulus1
